"process_date","processor","lake_code","lake_name","trawl_date","start_time","end_time","duration_mi","depth_m","trawl_number","fish_total","fish_id","species_code","fish_description","fish_length_mm","fish_weight_g","weight_conversion_formula","preservative_code","preservative_description","sample_number","sas_scale","sas_scale_book","age","aging_technique","aging_technique_name","source_file","comment","standardized_weight_g","species_code_comment","program_notes","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","start_time.dat","end_time.dat","scale","scale_book","source_file.dat","source_line","sample_type","trawl_location","trawl_number_comment","trawl_date_comment","time_comment","preservative_code_comment","depth_m_comment","start_time.sas","end_time.sas","source_file.sas",".joyn","scale_book_letter"
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,40,4,2,"Stickleback",52,1.41,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.26,NA,"AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_4_1.41_52",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:24:00","01:39:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,48,4,2,"Stickleback",52,1.41,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_4_1.41_52",8,1984,"01:24:00","01:39:00",NA,"1","trawl84.dat",42847,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,40,5,2,"Stickleback",54,1.47,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.32,NA,"AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_5_1.47_54",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:24:00","01:39:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,48,5,2,"Stickleback",54,1.47,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_5_1.47_54",8,1984,"01:24:00","01:39:00",NA,"1","trawl84.dat",42850,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,40,6,2,"Stickleback",60,1.93,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.73,NA,"AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_6_1.93_60",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:24:00","01:39:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,48,6,2,"Stickleback",60,1.93,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_6_1.93_60",8,1984,"01:24:00","01:39:00",NA,"1","trawl84.dat",42853,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,40,7,2,"Stickleback",59,1.81,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.62,NA,"AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_7_1.81_59",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:24:00","01:39:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,48,7,2,"Stickleback",59,1.81,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_7_1.81_59",8,1984,"01:24:00","01:39:00",NA,"1","trawl84.dat",42856,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,40,8,2,"Stickleback",53,1.52,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.36,NA,"AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_8_1.52_53",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:24:00","01:39:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,48,8,2,"Stickleback",53,1.52,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_8_1.52_53",8,1984,"01:24:00","01:39:00",NA,"1","trawl84.dat",42859,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,40,9,2,"Stickleback",52,1.47,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.32,NA,"AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_9_1.47_52",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:24:00","01:39:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",6,3,48,9,2,"Stickleback",52,1.47,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_3_6","1984-08-15_40_3_6_2_9_1.47_52",8,1984,"01:24:00","01:39:00",NA,"1","trawl84.dat",42862,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,10,2,"Stickleback",57,1.76,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.58,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_10_1.76_57",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,10,2,"Stickleback",57,1.76,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_10_1.76_57",8,1984,"01:50:00","02:05:00",NA,"2","trawl84.dat",43472,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,11,2,"Stickleback",58,1.85,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.66,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_11_1.85_58",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,11,2,"Stickleback",58,1.85,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_11_1.85_58",8,1984,"01:50:00","02:05:00",NA,"2","trawl84.dat",43475,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,12,2,"Stickleback",58,1.88,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.69,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_12_1.88_58",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,12,2,"Stickleback",58,1.88,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_12_1.88_58",8,1984,"01:50:00","02:05:00",NA,"2","trawl84.dat",43478,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,13,2,"Stickleback",54,1.58,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.42,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_13_1.58_54",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,13,2,"Stickleback",54,1.58,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_13_1.58_54",8,1984,"01:50:00","02:05:00",NA,"2","trawl84.dat",43481,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,14,2,"Stickleback",56,1.7,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.52,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_14_1.7_56",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,14,2,"Stickleback",56,1.7,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_14_1.7_56",8,1984,"01:50:00","02:05:00",NA,"2","trawl84.dat",43484,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,1,2,"Stickleback",54,1.58,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.42,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_1_1.58_54",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,1,2,"Stickleback",54,1.58,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_1_1.58_54",8,1984,"01:50:00","02:05:00",NA,"1","trawl84.dat",43445,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,2,2,"Stickleback",52,1.49,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.34,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_2_1.49_52",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,2,2,"Stickleback",52,1.49,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_2_1.49_52",8,1984,"01:50:00","02:05:00",NA,"1","trawl84.dat",43448,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,3,2,"Stickleback",57,1.9,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.7,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_3_1.9_57",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,3,2,"Stickleback",57,1.9,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_3_1.9_57",8,1984,"01:50:00","02:05:00",NA,"1","trawl84.dat",43451,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,4,2,"Stickleback",52,1.46,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.31,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_4_1.46_52",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,4,2,"Stickleback",52,1.46,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_4_1.46_52",8,1984,"01:50:00","02:05:00",NA,"1","trawl84.dat",43454,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,5,2,"Stickleback",48,1.1,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.99,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_5_1.1_48",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,5,2,"Stickleback",48,1.1,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_5_1.1_48",8,1984,"01:50:00","02:05:00",NA,"1","trawl84.dat",43457,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,6,2,"Stickleback",58,1.75,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.57,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_6_1.75_58",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,6,2,"Stickleback",58,1.75,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_6_1.75_58",8,1984,"01:50:00","02:05:00",NA,"1","trawl84.dat",43460,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,7,2,"Stickleback",53,1.53,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.37,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_7_1.53_53",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,7,2,"Stickleback",53,1.53,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_7_1.53_53",8,1984,"01:50:00","02:05:00",NA,"1","trawl84.dat",43463,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,8,2,"Stickleback",54,1.49,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.34,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_8_1.49_54",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,8,2,"Stickleback",54,1.49,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_8_1.49_54",8,1984,"01:50:00","02:05:00",NA,"1","trawl84.dat",43466,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,10,9,2,"Stickleback",52,1.33,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.19,NA,"AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_9_1.33_52",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01:50:00","02:05:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",15,4,14,9,2,"Stickleback",52,1.33,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_4_15","1984-08-15_40_4_15_2_9_1.33_52",8,1984,"01:50:00","02:05:00",NA,"1","trawl84.dat",43469,"TR","TR 3-4","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,7,10,2,"Stickleback",18,0.05,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,0.04,NA,"AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_10_0.05_18",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02:14:00","02:29:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,10,10,2,"Stickleback",18,0.05,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"FRY","AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_10_0.05_18",8,1984,"02:14:00","02:29:00",NA,"0","trawl84.dat",48707,"TR","TR 5","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,6,1,2,"Stickleback",55,1.7,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_1_1.7_55",8,1984,"02:14:00","02:29:00",NA,"1","trawl84.dat",43624,"TR","TR 5","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,7,1,2,"Stickleback",55,1.7,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.52,NA,"AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_1_1.7_55",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02:14:00","02:29:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,6,2,2,"Stickleback",56,1.61,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_2_1.61_56",8,1984,"02:14:00","02:29:00",NA,"1","trawl84.dat",43627,"TR","TR 5","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,7,2,2,"Stickleback",56,1.61,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.44,NA,"AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_2_1.61_56",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02:14:00","02:29:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,6,3,2,"Stickleback",58,1.87,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_3_1.87_58",8,1984,"02:14:00","02:29:00",NA,"1","trawl84.dat",43630,"TR","TR 5","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,7,3,2,"Stickleback",58,1.87,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.68,NA,"AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_3_1.87_58",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02:14:00","02:29:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,6,4,2,"Stickleback",56,1.78,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_4_1.78_56",8,1984,"02:14:00","02:29:00",NA,"1","trawl84.dat",43633,"TR","TR 5","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,7,4,2,"Stickleback",56,1.78,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.6,NA,"AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_4_1.78_56",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02:14:00","02:29:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,6,5,2,"Stickleback",56,1.6,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_5_1.6_56",8,1984,"02:14:00","02:29:00",NA,"2","trawl84.dat",43636,"TR","TR 5","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,7,5,2,"Stickleback",56,1.6,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.43,NA,"AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_5_1.6_56",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02:14:00","02:29:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,6,6,2,"Stickleback",45,0.96,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_6_0.96_45",8,1984,"02:14:00","02:29:00",NA,"2","trawl84.dat",43639,"TR","TR 5","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,7,6,2,"Stickleback",45,0.96,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.86,NA,"AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_6_0.96_45",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02:14:00","02:29:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,7,7,2,"Stickleback",26,0.16,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,0.14,NA,"AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_7_0.16_26",8,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02:14:00","02:29:00","trawl84.sas7bdat","y",NA
"1985-03-08","18",40,"Kennedy L (Clay)","1984-08-15",NA,NA,"15",10,5,10,7,2,"Stickleback",26,0.16,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"FRY","AA - Living Data Program - 2025","1984-08-15_40_5_10","1984-08-15_40_5_10_2_7_0.16_26",8,1984,"02:14:00","02:29:00",NA,"0","trawl84.dat",48698,"TR","TR 5","","",NA,NA,"",NA,NA,NA,"x",NA
