"ats_year","lake","lake_code","survey_date","target_survey_type","sounder_type","sounder_code","transect","depth_code","targets","prop_sockeye","source_file","line_number","survey_comments","acoustic_survey_notes","sequential_date_replicate"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,3,5,104,0.03,"TARGET85.DAT",3368,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,3,6,506,0.05,"TARGET85.DAT",3384,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,3,7,357,0.5,"TARGET85.DAT",3400,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,3,8,428,0.82,"TARGET85.DAT",3416,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,3,9,416,0.82,"TARGET85.DAT",3432,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,3,10,44,0.82,"TARGET85.DAT",3448,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,1,0,NA,"TARGET85.DAT",3305,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,2,0,NA,"TARGET85.DAT",3321,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,3,6,0.18,"TARGET85.DAT",3337,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,4,5,0.03,"TARGET85.DAT",3353,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,5,15,0.03,"TARGET85.DAT",3369,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,6,109,0.05,"TARGET85.DAT",3385,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,7,117,0.5,"TARGET85.DAT",3401,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,8,169,0.82,"TARGET85.DAT",3417,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,9,190,0.82,"TARGET85.DAT",3433,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,4,10,69,0.82,"TARGET85.DAT",3449,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,1,1,0.18,"TARGET85.DAT",3306,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,2,0,NA,"TARGET85.DAT",3322,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,3,2,0.18,"TARGET85.DAT",3338,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,4,7,0.03,"TARGET85.DAT",3354,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,5,22,0.03,"TARGET85.DAT",3370,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,6,193,0.05,"TARGET85.DAT",3386,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,7,222,0.5,"TARGET85.DAT",3402,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,8,327,0.82,"TARGET85.DAT",3418,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,9,271,0.82,"TARGET85.DAT",3434,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,5,10,51,0.82,"TARGET85.DAT",3450,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,1,0,NA,"TARGET85.DAT",3307,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,2,0,NA,"TARGET85.DAT",3323,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,3,1,0.18,"TARGET85.DAT",3339,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,4,6,0.03,"TARGET85.DAT",3355,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,5,15,0.03,"TARGET85.DAT",3371,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,6,222,0.05,"TARGET85.DAT",3387,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,7,173,0.5,"TARGET85.DAT",3403,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,8,162,0.82,"TARGET85.DAT",3419,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,9,51,0.82,"TARGET85.DAT",3435,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,6,10,0,NA,"TARGET85.DAT",3451,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,1,0,NA,"TARGET85.DAT",3308,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,2,0,NA,"TARGET85.DAT",3324,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,3,1,0.18,"TARGET85.DAT",3340,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,4,2,0.03,"TARGET85.DAT",3356,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,5,19,0.03,"TARGET85.DAT",3372,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,6,121,0.05,"TARGET85.DAT",3388,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,7,97,0.5,"TARGET85.DAT",3404,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,8,41,0.82,"TARGET85.DAT",3420,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,9,6,0.82,"TARGET85.DAT",3436,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,7,10,0,NA,"TARGET85.DAT",3452,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,1,0,NA,"TARGET85.DAT",3309,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,2,0,NA,"TARGET85.DAT",3325,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,3,0,NA,"TARGET85.DAT",3341,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,4,0,NA,"TARGET85.DAT",3357,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,5,0,NA,"TARGET85.DAT",3373,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,6,0,NA,"TARGET85.DAT",3389,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,7,0,NA,"TARGET85.DAT",3405,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,8,0,NA,"TARGET85.DAT",3421,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,9,0,NA,"TARGET85.DAT",3437,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,8,10,0,NA,"TARGET85.DAT",3453,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,9,1,0,NA,"TARGET85.DAT",3310,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,9,2,0,NA,"TARGET85.DAT",3326,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,9,3,0,NA,"TARGET85.DAT",3342,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,9,4,0,NA,"TARGET85.DAT",3358,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,9,5,0,NA,"TARGET85.DAT",3374,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,9,6,0,NA,"TARGET85.DAT",3390,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,9,7,0,NA,"TARGET85.DAT",3406,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,9,8,0,NA,"TARGET85.DAT",3422,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1984,"Kennedy Lk (Clayoquot Arm)",40,1985-01-26,"JUVENILE","FURUNO FM 22         ",1,9,9,0,NA,"TARGET85.DAT",3438,"Juvenile Survey","variable 0-100%, calm, no moon, no ppt, At: 6/9.5 0c (1830), Wt: 6 0c, PR 850205.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
