source_file,lake,lake_code,survey_date,sounder_type,sounder_gain,acoustic_survey_notes
TARGET95.DAT,Owikeno Lk (B),229,1996-02-24,SIMRAD               2,10,"CC Nil, Wind Mod, Surface Smooth, AT 0, ST 1.5, Mo 24Feb96/29Feb96/AR/20111/0/0/0/22/435/186"
TARGET95.DAT,"Owikeno Lk (B)      processed by JH, 11Sep95",229,1995-08-23,SIMRAD               2,10,NA
TARGET95.DAT,"Owikeno Lk (C)      processed by JH, 11Sep95.",230,1995-08-23,SIMRAD               2,10,"nownd,ovrcst,nomn,modrn,AT13,ST14. 23Aug95/11Sep95/JH/EYM/20128//1/0/0/3/60/87/"
TARGET95.DAT,"Owikeno Lk (D)      processed by JH, 11Sep95.",231,1995-08-23,SIMRAD               2,10,"ovrcst,nownd,modrn,nomn,AT12ST14degc. 23AUG95/11SEP95/JH/EYM/20128//1/0/0/7/96/405/."
TARGET95.DAT,Skidegate Lk ne,156,1995-08-30,SIMRAD               2,10,08Aug95/03Nov95/ST/EYM/20069//0/0/0/9/45/64/
TARGET95.DAT,Skidegate Lk sw,155,1995-08-30,SIMRAD               2,10,08Aug95/03Nov95/ST/EYM/20069//0/0/0/13/0/33/
TARGET95.DAT,Sproat Lk,2,1995-07-14,SIMRAD               2,10,13Jul95/29Aug95/pr/EYM/10005//1/0/1/8/441/0
TARGET95.DAT,Sproat Lk,2,1995-11-20,SIMRAD               2,10,"CC 100%,Wind Calm, PPT, Light Rain, Surface Smooth 20Nov95/29Nov95/AR/EYM/20069/1/0/0/33/749/279/"
TARGET95.DAT,Sproat Lk,2,1995-11-21,SIMRAD               2,10,"CC 100%,Wind Calm, PPT, Light Rain, Surface Smooth 20Nov95/29Nov95/AR/EYM/20069/1/0/0/33/749/279/"
TARGET95.DAT,Sproat Lk,2,1996-01-30,SIMRAD               2,10,"clr,clm,3/4mn,AT-4St4.2 30Jan96/25Mar96/pr/eym/20069//0/0/0/14/111/23"
TARGET95.DAT,"Sproat Lk           eym10005, data61400",2,1995-07-13,SIMRAD               2,10,"c.c.100%,winds calm,waves 0cm, air+ 13Jul95/31Jul95/ST/EYM/10005//1/0/1/8/441/0"
TARGET95.DAT,Swan Lk,13,1995-10-06,SIMRAD               2,10,"cc95%,strngwnd,7cmwvs,fllmn,AT7ST12degC. 06Oct95/02Nov95/JH/EYM/20111//1/0/1/14/18/1"
TARGET95.DAT,Tatsamenie Lk,66,1992-08-01,SIMRAD               2,10,"EY-M 454160  Counts by Paul Rankin, Boat speed fas Processed Dec 29/92"
TARGET95.DAT,Tatsamenie Lk,66,1995-09-18,SIMRAD               2,10,"Clear, Calm, Surface Smooth, AT 5.9, ST 10.8, No M 18Sep95/07Nov95/AR/EYM/20111/1/0/0/11/86/0/"
TARGET95.DAT,Trapper Lk,67,1995-09-15,SIMRAD               2,10,"Fog,PPT Nil,Wind Light, Surface calm, AT 0, ST ~10 15Sep95/07Nov95/AR/EYM/20111/1/0/0/7/14/0/"
TARGET95.DAT,Tuya Lk,175,1995-09-09,SIMRAD               2,10,"cc. 80%,lght wnd,lght chp,AT7.9ST10,mn3/4. 09sep95/23oct95/ar/eym/10005//1/0/0/7/23/0"
TARGET95.DAT,Vernon Lk,23,1995-08-13,SIMRAD               2,10,"overcast,wind light,ppt light, ST 18.0 13Aug95/07Sept95/ST/EYM/20128/1/0/0/6/5/0/"
TARGET95.DAT,Woss Lk             Moon rise 00:28,22,1995-08-12,SIMRAD               2,10,"clear,winds light,waves 5cm,ST17.0 12Aug95/07Sep95/ST/EYM/20128//1/0/0/6/112/0/"
TARGET95.DAT,Yakoun Lk,69,1995-09-03,SIMRAD               2,10,03Sep95/23Nov95/ST/eym/20069//0/0/0/7/227/4/
TARGET95.DAT,Yakoun Lk           Haida Fisheries Survey,69,1995-08-14,SIMRAD               2,10,Uses 1994 species comp 14Aug95/31Aug95/pr/eym/20069//0/0/0////
TARGET95.DAT,Yakoun Lk           Haida Fisheries survey,69,1995-08-18,SIMRAD               2,10,Uses 1994 species comp. 18Aug95/31Aug95/pr/eym/20069//0/0/0////
TARGET96.DAT,Cheewhat Lk,107,1996-07-31,SIMRAD               2,10,"Air=13,H20=22,C.C.=60%,Wind=Light 31Jul96/22Jan97/BH/EYM/10005/1/0/0/6/142/27/"
TARGET96.DAT,Cheewhat Lk,107,1996-09-01,SIMRAD               2,10,"Air=20,H2O=23,C.C.=100%,Wind=0 01Sep96/22Jan97/BH/EYM/10005/1/0/0/7/191/9/"
TARGET96.DAT,Cheewhat Lk,107,1997-02-07,SIMRAD               2,10,"CC=100%,Rain=0,Wind=Nil,AT=7,ST=5 07Feb97/11Mar97/BH/EYM/20111/0/0/0/6/26/30/"
TARGET96.DAT,Great Central Lk,1,1996-07-25,SIMRAD               2,10,"Air=22,H2O=22.5,C.C.=0%,Wind=Light 25Jul96/20Jan97/BH/EYM/10005/1/0/0/4/194/0/"
TARGET96.DAT,Great Central Lk,1,1996-11-20,SIMRAD               2,10,"Air=2,H2O=7.9,Wind=Light,C.C.=60% 20Nov96/22Jan97/BH/EYM/20111/0/0/0/12/16/0"
TARGET96.DAT,Great Central Lk,1,1997-02-26,SIMRAD               2,10,"ST:3.5,AT:4.0 26FEB97/13APR97/BH/EYM/20069/0/0/0/13/66/9"
TARGET96.DAT,Henderson Lk,3,1997-02-04,SIMRAD               2,10,"CC=0-10%,Wind=med,AT=6-7,ST=5.0-5.5,Moon=0 04Feb97/11Mar97/BH/EYM/20069/20111/0/0/0/20/1/131/"
TARGET96.DAT,Henderson Lk,3,1997-06-11,SIMRAD               2,10,"AT:12.5/ST:14.5/CC:100%/Wind:Nil 11,13Jun97/18Jun97/BH/EYM/10005/1/0/0/12/372/10"
TARGET96.DAT,"Henderson Lk        processed by ar, 17Jul96.",3,1996-07-03,SIMRAD               2,10,"cc50%,norn,lghtwnd,AT12,ST17,3/4mn,up@0100. 03Jul96/15Jul96/ar/EYM/10005/20069/1/0/0/14/7/638"
TARGET96.DAT,"Henderson Lk        processed by pr, 20Sep96.",3,1996-07-27,SIMRAD               2,10,"ccvar,norn,lghtmodwnd,AT1419,ST1822,fllmn. 27Jul96/20Sep96/pr/eym/10005/20069/1/0/0/20/8/349"
TARGET96.DAT,Hobiton Lk,6,1996-07-30,SIMRAD               2,10,"Air=21,H2O=23,Wind=Light,C.C.=100% 30Jul96/22Jan96/BH/EYM/10005/20069/1/0/0/7/15/0/"
TARGET96.DAT,Hobiton Lk,6,1996-08-31,SIMRAD               2,10,"Air=18,H2O=22,Wind=Light,C.C.=70-90% 31Aug96/22Jan97/BH/EYM/10005/1/0/0/8/24/0/"
TARGET96.DAT,Hobiton Lk,6,1997-02-08,SIMRAD               2,10,"CC=100%,Rain=0,Wind=Nil,AT=4,ST=5 08Feb97/11Mar97/BH/EYM/20111/0/0/0/8/3/0"
TARGET96.DAT,Ian Lk,26,1996-09-12,SIMRAD               2,10,"Air=9-13,H20=16,Wind=5-8knots,Rain,NewMoon,C.C.=10 22Oct96/24Jan97/BH/EYM/0/0/0/7/13/2/5Cottids/1Lamprey/"
TARGET96.DAT,KCA,40,1996-10-31,SIMRAD               2,10,"C.C.=100%,Wind=Light,Air=6-8,H20=10.5-12,Moon=1/2 31Oct96/23Jan97/BH/EYM/10005/0/0/0/8/142/0/"
TARGET96.DAT,KMA,41,1996-10-30,SIMRAD               2,10,"C.C.=0%,Air=6-8,H2O=10.6,Wind=Nil,Moon=2/3 30Oct96/23Jan97/BH/EYM/10005/0/0/0/10/0/421/"
TARGET96.DAT,Khtada Lk,236,1997-10-02,SIMRAD               2,10,kokanee and rbt survey peformed Aug/97 by S. Toth
TARGET96.DAT,Long Lk (A),801,1996-08-15,SIMRAD               2,10,"Air=17,H20=16,C.C.=100%,Wind=Light,VeryHeavyRain 15Aug96/23Jan97/BH/EYM/10005/20069/1/0/0/17/56/291/ proportions changed PR(Aug/1999)"
TARGET96.DAT,Long Lk (B),802,1996-08-15,SIMRAD               2,10,"Air=17,H20=16,C.C.=100%,Wind=Light,VeryHeavyRain 15Aug96/23Jan97/BH/EYM/10005/20069/1/0/0/17/56/291 Proportions changed by PR (Aug/1999)"
TARGET96.DAT,Muriel Lk,44,1996-10-29,SIMRAD               2,10,"Air=7-9,H20=10.5-12,Wind=0,Moon=2/3,C.C.=0% 29Oct96/27Jan97/BH/EYM/10005/9/10/22/"
TARGET96.DAT,"Owikeno Lk (A)      processed by ar, 30Sep96.",228,1996-08-18,SIMRAD               2,10,"ovrcst,lghthvyrn,lghtmodwnd,AT14-18,ST13-14degC 18Aug96/30Sep96/ar/eym/20069//0/0/0/9/831/1/."
TARGET96.DAT,"Owikeno Lk (B)      processed by ar, 30Sep96.",229,1996-08-18,SIMRAD               2,10,"ovrcst,lghthvyrn,lghtmodwnd,AT14-18,ST13-14degC. 18Aug96/30Sep96/ar/eym/20069//1/0/0/6/189/178/."
TARGET96.DAT,Owikeno Lk (D),231,1996-08-18,SIMRAD               2,10,NA
TARGET96.DAT,Schoen Lk,24,1997-03-25,SIMRAD               2,10,"cc 30%,wind light, at 3.4, st3.0,moon no 25mar97/11apr97/dl/eym/20111//0/0/0/7/1/0/"
TARGET96.DAT,"Skidegate Lk ne     processed by pr, 22Oct96.",156,1996-09-09,SIMRAD               2,10,"ovrcst,lghtrn,modwnd,AT14-8,ST17degC. 09Sep96/22Oct96/eym///0/0/0/34/194/1547/159cottids/2-5m100%ctd/5-10mstk4%ctd/10-15mstk16%ctd/15-20mstk4%ctd."
TARGET96.DAT,"Skidegate Lk sw     processed by PR, 23Oct96.",155,1996-09-09,SIMRAD               2,10,"ovrcst,lghtrn,modwnd,AT14-8ST17degC 09Sep96/23Oct96/pr/eym///0/0/0/0/0/0/. Species comp from prev yrs."
TARGET96.DAT,Sproat Lk,2,1996-07-22,SIMRAD               2,10,"Air=20,H20=22.5,Moon=1/2,C.C.=0%,Wind=0 22Jul96/23Jan97/BH/EYM/10005/1/0/0/7/196/2/1Cottid"
TARGET96.DAT,Sproat Lk,2,1996-11-19,SIMRAD               2,10,"C.C.=15-100%,Wind=Light,Air=2,H20=9.6,Moon=4/5 19Nov96/23Jan97/BH/EYM/20111/0/0/0/12/66/43/"
TARGET96.DAT,Sproat Lk,2,1997-02-24,SIMRAD               2,10,"ST:4.7,CC:10%,Wind:Nil,Moon:4/5 25Feb97/13Mar97/BH/EYM/20111/0/0/0/14/94/3"
TARGET96.DAT,"Tahltan Lk          processed by pr, 01Nov96.",64,1996-09-13,SIMRAD               2,10,"2580%cld,lghtmodwnd,nomn,AT711.5ST711.9. 13Sep96/01Nov96/pr/eym/20111/10005/1/0/0/16/90/0."
TARGET96.DAT,Tatsamenie Lk,66,1997-06-26,SIMRAD               2,10,26Jun97/4Jul97/BH/EYM/10005/0/0/0/12/0/0/
TARGET96.DAT,"Tatsamenie Lk       processed by PR, 31Oct96.",66,1996-09-16,SIMRAD               2,10,"0,100,20%cld,lghtmodwnd,nomn,AT4-8ST9.5-10degC. 16Sep96/31Oct96/pr/eym/20111/10005/1/0/0/9/59/0/."
TARGET96.DAT,"Tuya Lk             processed by pr, 31Oct96.",175,1996-09-09,SIMRAD               2,10,"ovrcst,lghtrn,lghtmodwnd,nomn,AT5-8,ST8.5. 09Sep96/31Oct96/pr/eym/20111/10005/1/0/0/12/62/0/29ctds."
TARGET96.DAT,"Tuya Lk             processed by pr, 31Oct96.",175,1996-09-10,SIMRAD               2,10,"ovrcst,lghtrn,lghtmodwnd,nomn,AT5-8,ST8.5. Species composition by depth changed.pr(17Apr97)."
TARGET96.DAT,Vernon Lk,23,1997-03-04,SIMRAD               2,10,"cloudy, no wind, no moon, st=3.3, at=5.0 4Mar97/8Apr97/DL/EYM/20111//0/0/0/7/28/0/"
TARGET96.DAT,Woss Lk,22,1997-03-03,SIMRAD               2,10,"clear, no wind, st=.48C, at=3.0C, no moon 3Mar97/9Apr97/DL/EYM/2011//0/0/0/7/2/0/"
TARGET96.DAT,"Yakoun Lk           processed by pr, 21Oct96.",69,1996-09-14,SIMRAD               2,10,"ovrcst,lghtwnd,shwrsrn,nomnvis,AT13ST16degC. 14Sep96/21Oct96/PR/eym///0/0/0/6/41/0/."
TARGET96.DAT,"Yakoun Lk           processed by pr, 30Sep96.",69,1996-07-25,SIMRAD               2,10,"5%cld,wndlght,notemps,1/2mnset22:30. 25Jul96/30Sep96/pr/eym///1/0/0/0///."
TARGET96.DAT,"Yakoun Lk           processed by pr,30Sep96.",69,1996-08-12,SIMRAD               2,10,"40-20%cld,lghtwnd,AT14.5,ST18degC,nomn. 12Aug96/30Sep96/pr/EYM///1/0/0/0///."
TARGET97.DAT,Great Central Lk    Rankin - Hanslit Survey,1,1997-11-20,SIMRAD               2,10,"CC:70%,Rain:No,Wind:Nil/AT:6.0-7.8/ST:9.0-9.4 20Nov97/13Jan98/BH/EYM/20069/1/0/0/7/236/1"
TARGET97.DAT,Great Central Lk    Rankin-Hanslit Survey,1,1997-07-24,SIMRAD               2,10,"CC:95%, Wind:Ligh,Rain:Nil,AT:22.5,ST:21.0 24Jul97/14Jan98/BH/EYM/10005/1/0/0/4/523/2"
TARGET97.DAT,Henderson Lk        Hanslit - Hepburn Survey,3,1998-02-22,SIMRAD               2,10,22Feb98/12Mar98/BH/EYM/20128/0/0/0/11/41/8
TARGET97.DAT,Henderson Lk        Hanslit - Reabar Survey,3,1997-08-03,SIMRAD               2,10,03Aug97/01Dec97/BH/EYM/10005/1/0/0/7/401/11
TARGET97.DAT,Henderson Lk        Hanslit-Hepburn Survey,3,1997-11-14,SIMRAD               2,10,14Nov97/31Jan98/BH/EYM/20069/0/0/0/14/21/7
TARGET97.DAT,Ian Lk              Scheer Survey,26,1997-09-18,SIMRAD               2,10,"CC:100%, Wind:5-15knts, AT:5.8, ST:15.8 Rain:Inter 18Sep97/12Jan98/BH/EYM/?/0/0/0/7/0/0/"
TARGET97.DAT,KCA                 Hanslit - McCoullogh Survey,40,1997-10-16,SIMRAD               2,10,16Oct97/28Oct97/BH/EYM/20111/0/0/0/16/33/163
TARGET97.DAT,KCA                 Hanslit - McCulloch Survey,40,1998-02-16,SIMRAD               2,10,16Feb98/21Apr98/BH/EYM/20069/1/0/0/16/11/62
TARGET97.DAT,KMA,41,1997-10-16,SIMRAD               2,10,16Oct97/28Oct97/BH/EYM/20111/Biosonics/0/0/0/13/13
TARGET97.DAT,KMA                 Hanslit-McCulloch Survey,41,1998-02-16,SIMRAD               2,10,16Feb98/22Apr98/BH/EYM/20069/1/0/0/20/19/238
TARGET97.DAT,Long Lk (A)         Hanslit - Reimer Survey,801,1997-08-27,SIMRAD               2,10,27Aug97/02Dec97/BH/EYM/10005/20111/0/0/0/18/209/243
TARGET97.DAT,"Long Lk (A)         processed by PR, 31Aug99.",801,1998-02-02,SIMRAD               2,10,N/A 02Feb98/31Aug99/pr/EYM/20111/20069/1/0/0/11/23/81.
TARGET97.DAT,Long Lk (B)         Hanslit Reimer Survey,802,1997-08-27,SIMRAD               2,10,27Aug97/02Dec97/BH/EYM/10005/20111/0/0/0/18/209/243/
TARGET97.DAT,"Long Lk (B)         processed by PR, 31Aug99.",802,1998-02-02,SIMRAD               2,10,N/A 02Feb98/31Aug99/pr/eym/20111/20069/1/0/0/12/36/301
TARGET97.DAT,Muriel Lk,44,1997-10-20,SIMRAD               2,10,"CC:90-100,Rain:Mod,Wind:Nil,AT:11-22,ST:17-18 20Oct97/03Dec97/BH/EYM/20111/0/0/0/9/114/1"
TARGET97.DAT,Muriel Lk           Hanslit - Postma Survey,44,1998-03-02,SIMRAD               2,10,02Mar98/16Apr98/BH/EYM/20128/0/0/0/13/48/7
TARGET97.DAT,Nimpkish Lk         Hanslit-Postma Survey,21,1998-03-02,SIMRAD               2,10,02Mar98/07April98/BH/EYM/20128/0/0/0/12/43/12
TARGET97.DAT,Osoyoos Lk (C)      Hanslit - Radowitz Survey,239,1997-09-09,SIMRAD               2,10,"CC:100,Wind:Nil,AT:18,ST:21.8,Rain:Mist 9Sep97/29Oct97/BH/EYM/20128/1/0/0/0/0/"
TARGET97.DAT,Osoyoos Lk (C)      Hanslit - Radowitz Survey,239,1997-11-02,SIMRAD               2,10,"CC:100%, Wind:High, Rain:0, AT: 6.0, ST: 10.3 2Nov97/12Jan98/BH/EYM/20128/1/0/0/0/0/0/"
TARGET97.DAT,Osoyoos Lk (N),238,1997-07-29,SIMRAD               2,10,"CC:10,Rain:Nil,Wind:Nil,AT:18-21,ST:23-24 29Jul97/29Oct97/BH/EYM/10005/1/0/0/12/0"
TARGET97.DAT,Osoyoos Lk (N)      Hanslit-Radowitz Survey,238,1997-09-09,SIMRAD               2,10,"CC:50%,Wind:Nil,AT:12-18,ST:21.0-22.0,Moon:NO,Rain 9Sep97/29Oct97/BH/EYM/20128/1/0/0/7/258/15Sculpins"
TARGET97.DAT,Osoyoos Lk (N)      processed by BH,238,1997-11-03,SIMRAD               2,10,"ovrcst,norn,wnd,AT6-10,T10.1-10.5,nomn 03Nov97/12Nov97/BH/EYM/20128//1/0/0/5/280//"
TARGET97.DAT,Osoyoos Lk (S)      Hanslit - Machin Survey,240,1997-11-02,SIMRAD               2,10,"CC:100%,Wind:High,Rain:0,AT:6.0/ST:10.3 2Nov97/12Jan98/BH/EYM/20128/1/0/0/0/0/0/"
TARGET97.DAT,Osoyoos Lk (S)      Hanslit - Radowitz Survey,240,1997-09-09,SIMRAD               2,10,"CC:100%,Wind:Nil, AT:18, ST:21, Rain :9Sep97/29Oct97/BH/EYM/20128/1/0/0/0/0/0/"
TARGET97.DAT,Schoen Lk           Hanslit-McCullogh Survey,24,1998-02-13,SIMRAD               2,10,13Feb98/08April98/BH/EYM/20069/1/0/0/16/32/0
TARGET97.DAT,Skidegate Lk ne     Scheer Survey,156,1997-09-22,SIMRAD               2,10,"CC:90%, Rain:Nil, Wind:0-20knts, AT:14, ST:15-16 22Sep97/12Jan98/BH/EYM/?/0/0/0/12/49SK/11Cottid/25TSB"
TARGET97.DAT,Skidegate Lk sw     Scheer Survey,155,1997-09-22,SIMRAD               2,10,"CC:90%, Rain:0-Intermitent, Wind:0-20Knts, AT:14 S 22Sep97/12Jan98/BH/EYM/?/0/0/0/12/49SK/11Cottid/25TSB"
TARGET97.DAT,Sproat Lk           Hanslit-McCulloch Surve;y,2,1998-03-05,SIMRAD               2,10,5Mar98/15Apr98/BH/EYM/20128/1/0/0/17/196/1
TARGET97.DAT,Sproat Lk           Rankin Hanslit Survey,2,1997-07-22,SIMRAD               2,10,"CC:5-60%, Wind: LightW, Rain: Nil, AT:14.5, ST:18. 22Jul97/8Jan98/BH/EYM/10005/1/0/0/8/433/0"
TARGET97.DAT,Sproat Lk           Rankin Hanslit Survey,2,1997-11-19,SIMRAD               2,10,"CC:100%,Rain:0-Light,Wind:Nil,AT:9.0,ST:9.6 19Nov97/03Dec97/BH/EYM/20069/0/0/0/15/668/31"
TARGET97.DAT,Tahltan Lk          Hanslit Mathias,64,1997-09-27,SIMRAD               2,10,27Sep97/24Nov97/BH/EYM/20111/1/0/0/12/186/0
TARGET97.DAT,Tatsamenie Lk,66,1997-06-26,SIMRAD               2,10,26Jun97/4Jul97/BH/EYM/10005/0/0/0/12/0/0/
TARGET97.DAT,Tatsamenie Lk       Hanslit-Mathias Survey,66,1997-10-01,SIMRAD               2,10,01Oct97/09Oct97/BH/EYM/20111//1/0/0/11/219/0
TARGET97.DAT,Tatsamenie Lk       Mercer Survey,66,1997-08-06,SIMRAD               2,10,Mercer Survey 06Aug97/09Oct97/BH/EYM/10005/0/0/0/10/1/0
TARGET97.DAT,Tatsamenie Lk       Mercer Survey,66,1997-09-04,SIMRAD               2,10,Mercer Survey 04Sep97/09Oct97/BH/EYM/10005//0/0/0/9/180/0
TARGET97.DAT,Tuya Lk,175,1997-09-24,SIMRAD               2,10,"CC:100,Wind:Light-GaleForce,Rain:light-heavy,AT:2- 24Sep97/24Nov97/BH/EYM/20111/1/0/0/10/6/18 Sculpins"
TARGET97.DAT,Tuya Lk             This population estimate determines population based on sp % composition in,175,1997-09-26,SIMRAD               2,10,Hanslit - Mathias Survey 24Sep97/24Nov97/BH/EYM/20111/1/0/0/10/6/18 Sculpins
TARGET97.DAT,Vernon Lk           Hanslit-McCullogh Survey,23,1998-02-06,BIOSONICS G12        1,12,Population Estimate Used Biosonics Echogram 06Feb98/08April98/BH/EYM/20069/1/0/0/13/134/0
TARGET97.DAT,Woss Lk             Hanslit-McCullogh Survey,22,1998-02-05,SIMRAD               2,10,05Feb98/08April98/BH/EYM/20069/1/0/0/10/77/0
TARGET97.DAT,Yakoun Lk           Scheer Survey,69,1997-09-15,SIMRAD               2,10,"CC:10-16%, Wind:2-5Knts, Rain:Intermittent, AT:14, 15Sep97/13Jan98/BH/EYM/0/0/0/10/28/1"
TARGET98.DAT,GCL                 Rankin Hanslit Suey,1,1998-07-28,SIMRAD               2,10,NA
TARGET98.DAT,GCL                 Rankin Hanslit Survey,1,1998-12-02,SIMRAD               2,10,2Dec98/5Jan98/BH/EYM/20069/0/0/0/11/120/28
TARGET98.DAT,GCL                 Rankin Hanslit Survey,1,1998-12-03,SIMRAD               2,10,2Dec98/5Jan98/BH/EYM/20069/0/0/0/11/120/28
TARGET98.DAT,Henderson Lk        Hanslit - Tovey Survey,3,1999-02-27,SIMRAD               2,10,Poor Weather 27Feb99/8Apr99/BH/EYM/20069/0/0/0/34/1/98
TARGET98.DAT,Henderson Lk        hanslit - hepburn survey,3,1998-06-15,SIMRAD               2,10,15Jun98/6Jul98/BH/EYM/20128/20111/1/0/0/10/115/31
TARGET98.DAT,Long Lk (A)         Hanslit-Tovey Survey,801,1998-09-21,SIMRAD               2,10,"Propotions corrected by PR, Aug1999. 21Sep98/8Feb99/BH/EYM/20069/0/0/0/26/473/92"
TARGET98.DAT,Long Lk (B)         Hanslit - Tovey Survey,802,1998-09-21,SIMRAD               2,10,"Proportions changed by pr, 23Aug99. 21Sep98/8Feb99/BH/EYM/20069/0/0/0/26/473/92"
TARGET98.DAT,Osoyoos Lk (C)      Hanslit-Machin Survey,239,1998-07-24,SIMRAD               2,10,27Jul98/10Feb99/BH/EYM/20069/0/0/0/3/6/0
TARGET98.DAT,Osoyoos Lk (C)      Processed by BH 16Jul1998.,239,1998-05-08,SIMRAD               2,10,"wndy,fllmn,ST15-16,AT16-21,CC10-100%. 08May98/16Jul98/BH/EYM/20069/0/0/0/9/482/0"
TARGET98.DAT,"Osoyoos Lk (C)      Processed by PR, 12Jan99.",239,1998-10-02,SIMRAD               2,10,"Many ""non-fish"" targets, target discrimination poor."
TARGET98.DAT,Osoyoos Lk (N)      Data collection with EY500,238,1998-10-02,SIMRAD               2,10,EP500 run to obtain target counts
TARGET98.DAT,Osoyoos Lk (N)      H Machin Survey,238,1998-05-08,SIMRAD               2,10,Hot 8May98/16Jul98/BH/EYM/20069/0/0/0/9/482/0
TARGET98.DAT,Osoyoos Lk (N)      Hanslit - Machin Survey,238,1998-07-24,SIMRAD               2,10,24Jul98/7Jan98/BH/EYM/20069/0/0/0/5/248/0
TARGET98.DAT,"Osoyoos Lk (N)      processed by PR,12Jan98.",238,1998-10-03,SIMRAD               2,10,"Transects 1 & 5, Other transects done using ey500."
TARGET98.DAT,"Osoyoos Lk (S)      Processed by BH, 8Jul1998.",240,1998-05-08,SIMRAD               2,10,"wndy,fllmn,ST15-16,AT16-21,CC10-100%. 8May98/16Jul98/bh/eym/20069/0/0/0/9/482/0."
TARGET98.DAT,"Osoyoos Lk (S)      processed by PR, 12Jan99.",240,1998-10-02,SIMRAD               2,10,"Many ""non-fish"" targets, target discrimination poor."
TARGET98.DAT,Skidegate Lk ne     Haida Survey,156,1998-09-13,SIMRAD               2,10,13Sep98/5Feb98/BH/EYM/0/0/0/9/2/3/3/
TARGET98.DAT,Skidegate Lk sw     Haida Survey,155,1998-09-13,SIMRAD               2,10,13Sep98/5Feb99/BH/EYM/0/0/0/9/2/3/3/
TARGET98.DAT,Sproat Lk           Rankin - Hanslit Survey,2,1998-07-31,SIMRAD               2,10,30Jul98/24Aug98/BH/EYM/20069/0/0/0/9/278/1
TARGET98.DAT,Sproat Lk           Rankin - Hanslit Survey,2,1998-12-01,SIMRAD               2,10,1Dec98/4Jan99/BH/EYM/20069/0/0/0/10/53/0
TARGET98.DAT,Tatsamenie Lk       Mercer Survey,66,1998-08-06,SIMRAD               2,NA,NA
TARGET98.DAT,Tatsamenie Lk       Mercer Survey,66,1998-09-02,SIMRAD               2,10,NA
TARGET98.DAT,Tatsamenie Lk       Mercer Survey,66,1998-09-22,SIMRAD               2,10,NA
TARGET98.DAT,Tatsamenie Lk       Mercer Survey,66,1998-10-12,SIMRAD               2,10,NA
TARGET98.DAT,Tuya Lk             Weighted transects 3 and 4 @ 15-20m strata to .25SK and .75SCU,175,1998-09-19,SIMRAD               2,10,NA
TARGET98.DAT,Yakoun Lk,69,1998-08-15,SIMRAD               2,10,Adult Count
TARGET98.DAT,Yakoun Lk           Fairweather Survey,69,1998-08-14,SIMRAD               2,10,Adult Count
TARGET98.DAT,Yakoun Lk           Haida Survey,69,1998-09-16,SIMRAD               2,10,16Sep98/5Feb99/BH/EYM/0/0/0/9/17/2/2cottids/2lampreys
TARGET99.DAT,GCL                 McQueen Survey,1,1999-06-21,FURUNO FM 22         1,10,21Jun99/25Jun99/BH/EYM/20069/0/0/0/11/271/0
TARGET99.DAT,GCL                 Rankin-Hanslit Survey,1,1999-07-21,SIMRAD               2,10,AT:16 ST:16 Wind:HighEast C.C.:5% 21Jul99/20Jan00/BH/EYM/20069/0/0/0/5/207/7
TARGET99.DAT,GCL                 Rankin-Hanslit Survey,1,1999-11-29,SIMRAD               2,10,29Nov99/25Jan00/BH/EYM/20069/0/0/0/6/206/0
TARGET99.DAT,Henderson Lk        Hanslit-Shardlow Survey,3,1999-08-23,SIMRAD               2,10,23Aug99/30Mar00/BH/EYM/20069/0/0/0/10/52
TARGET99.DAT,KCA                 Hanslit-Martin-Osborne Survey,40,2000-02-01,SIMRAD               2,10,1Feb00/24Feb00/BH/EYM/20069/0/0/0/10/51/84
TARGET99.DAT,KMA                 Hanslit-Martin Survey,41,2000-02-02,SIMRAD               2,10,2Feb00/1Mar00/BH/EYM/20069/0/0/0/17/32/468
TARGET99.DAT,Long Lk (A)         Hanslit-Shardlow Survey,801,1999-09-06,SIMRAD               2,10,6Sep99/23Nov99/BH/EYM/20069/0/0/0/18/377/24
TARGET99.DAT,Long Lk (B)         Hanslit-Shardlow Survey,802,1999-09-06,SIMRAD               2,10,6Sep99/23Nov99/BH/EYM/20069/9/522/3
TARGET99.DAT,Muriel Lk           Hanslit Survey,44,2000-02-08,SIMRAD               2,10,Target count #'s include both large and small targ 8Feb00/24Feb00/BH/EYM/20069/0/0/0/10/20/2
TARGET99.DAT,Osoyoos Lk (N)      Hanslit - Machin Survey,238,1999-08-11,SIMRAD               2,1,11Aug99/1Nov99/BH/EYM/20069/0/0/0/5/10/0
TARGET99.DAT,Osoyoos Lk (N)      Hanslit - Machin Survey,238,1999-09-25,SIMRAD               2,10,25Sep99/1Nov99/BH/EYM/20069/0/0/0/10/3/0
TARGET99.DAT,Osoyoos Lk (N)      Hanslit-Machin,238,1999-05-28,SIMRAD               2,10,4 Night Survey 28May99/10Jun99/BH/EYM/20060/0/0/0/8/1/0
TARGET99.DAT,Skaha Lk            Hanslit-Machin Survey,241,1999-08-14,SIMRAD               2,10,Both open and closed targets counted 14Aug99/4May00/BH/EYM/20069/0/0/0/7/3/0
TARGET99.DAT,Skaha Lk            Hanslit-Machin Survey,241,1999-09-23,SIMRAD               2,10,23Sep99/6May00/BH/EYM/20069/0/0/0/10/1/0
