"ats_year","survey_date","lake_code","lake_name","count_trawl","count_acoustic","survey_match"
2002,"2002-10-29",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2002,"2002-11-01",241,"Skaha Lake",NA,90,"Acoustic only"
2002,"2002-11-05",3,"Henderson Lake",NA,180,"Acoustic only"
2002,"2002-11-20",21,"Nimpkish Lake",NA,88,"Acoustic only"
2002,"2002-11-25",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2002,"2002-11-26",241,"Skaha Lake",NA,90,"Acoustic only"
2002,"2002-12-05",21,"Nimpkish Lake",NA,88,"Acoustic only"
2002,"2002-12-17",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
2002,"2002-12-18",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
2002,"2003-01-15",1,"Great Central Lake",NA,78,"Acoustic only"
2002,"2003-01-16",2,"Sproat Lake",NA,121,"Acoustic only"
2002,"2003-01-21",21,"Nimpkish Lake",NA,88,"Acoustic only"
2002,"2003-02-05",228,"Owikeno Lake (A)",NA,169,"Acoustic only"
2002,"2003-02-05",229,"Owikeno Lake (B)",NA,104,"Acoustic only"
2002,"2003-02-05",230,"Owikeno Lake (C)",NA,11,"Acoustic only"
2002,"2003-02-05",231,"Owikeno Lake (D)",NA,44,"Acoustic only"
2002,"2003-02-12",801,"Long Lake (A)",NA,90,"Acoustic only"
2002,"2003-02-12",802,"Long Lake (B)",NA,70,"Acoustic only"
2002,"2003-02-24",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2002,"2003-02-26",241,"Skaha Lake",NA,90,"Acoustic only"
2002,"2003-03-05",22,"Woss Lake",NA,154,"Acoustic only"
2002,"2003-03-11",44,"Muriel Lake",NA,80,"Acoustic only"
2003,"2003-05-26",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2003,"2003-05-28",241,"Skaha Lake",NA,90,"Acoustic only"
2003,"2003-06-22",23,"Vernon Lake",NA,63,"Acoustic only"
2003,"2003-06-23",22,"Woss Lake",NA,154,"Acoustic only"
2003,"2003-08-07",175,"Tuya Lake",NA,80,"Acoustic only"
2003,"2003-09-08",26,"Ian Lake",NA,90,"Acoustic only"
2003,"2003-09-08",69,"Yakoun Lake",NA,120,"Acoustic only"
2003,"2003-09-09",156,"Skidegate Lake NE",NA,35,"Acoustic only"
2003,"2003-09-09",155,"Skidegate Lake SW",NA,9,"Acoustic only"
2003,"2003-09-16",22,"Woss Lake",NA,154,"Acoustic only"
2003,"2003-09-20",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2003,"2003-09-22",241,"Skaha Lake",NA,90,"Acoustic only"
2003,"2003-09-23",241,"Skaha Lake",NA,90,"Acoustic only"
2003,"2003-10-04",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2003,"2003-10-29",23,"Vernon Lake",NA,63,"Acoustic only"
2003,"2003-11-04",22,"Woss Lake",NA,154,"Acoustic only"
2003,"2003-11-25",801,"Long Lake (A)",NA,90,"Acoustic only"
2003,"2003-11-25",802,"Long Lake (B)",NA,70,"Acoustic only"
2003,"2003-12-09",21,"Nimpkish Lake",NA,88,"Acoustic only"
2003,"2003-12-10",23,"Vernon Lake",NA,63,"Acoustic only"
2003,"2003-12-17",22,"Woss Lake",NA,154,"Acoustic only"
2003,"2004-01-19",2,"Sproat Lake",NA,121,"Acoustic only"
2003,"2004-01-23",1,"Great Central Lake",NA,78,"Acoustic only"
2003,"2004-02-05",228,"Owikeno Lake (A)",NA,169,"Acoustic only"
2003,"2004-02-05",229,"Owikeno Lake (B)",NA,104,"Acoustic only"
2003,"2004-02-14",229,"Owikeno Lake (B)",NA,104,"Acoustic only"
2003,"2004-03-03",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2003,"2004-03-10",3,"Henderson Lake",NA,180,"Acoustic only"
2004,"2004-05-11",241,"Skaha Lake",NA,90,"Acoustic only"
2004,"2004-05-12",241,"Skaha Lake",NA,90,"Acoustic only"
2004,"2004-06-16",22,"Woss Lake",NA,154,"Acoustic only"
2004,"2004-07-19",241,"Skaha Lake",NA,90,"Acoustic only"
2004,"2004-07-21",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2004,"2004-08-17",23,"Vernon Lake",NA,63,"Acoustic only"
2004,"2004-08-18",22,"Woss Lake",NA,154,"Acoustic only"
2004,"2004-08-24",67,"Trapper Lake",NA,45,"Acoustic only"
2004,"2004-09-12",175,"Tuya Lake",NA,80,"Acoustic only"
2004,"2004-09-19",23,"Vernon Lake",NA,63,"Acoustic only"
2004,"2004-09-20",22,"Woss Lake",NA,154,"Acoustic only"
2004,"2004-10-03",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2004,"2004-10-19",22,"Woss Lake",NA,154,"Acoustic only"
2004,"2004-10-20",23,"Vernon Lake",NA,63,"Acoustic only"
2004,"2004-11-02",241,"Skaha Lake",NA,90,"Acoustic only"
2004,"2004-11-03",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2004,"2004-11-04",241,"Skaha Lake",NA,90,"Acoustic only"
2004,"2004-11-28",3,"Henderson Lake",NA,180,"Acoustic only"
2004,"2004-12-08",1,"Great Central Lake",NA,78,"Acoustic only"
2004,"2005-01-11",252,NA,NA,35,"Acoustic only"
2004,"2005-01-18",247,NA,NA,64,"Acoustic only"
2004,"2005-01-25",253,NA,NA,80,"Acoustic only"
2004,"2005-01-26",2,"Sproat Lake",NA,121,"Acoustic only"
2004,"2005-02-03",241,"Skaha Lake",NA,90,"Acoustic only"
2004,"2005-02-08",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
2004,"2005-02-09",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
2004,"2005-02-19",251,NA,NA,98,"Acoustic only"
2004,"2005-02-24",249,NA,NA,64,"Acoustic only"
2004,"2005-02-25",250,NA,NA,64,"Acoustic only"
2004,"2005-02-26",248,NA,NA,64,"Acoustic only"
2005,"2005-05-24",241,"Skaha Lake",NA,90,"Acoustic only"
2005,"2005-05-26",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2005,"2005-06-28",3,"Henderson Lake",NA,180,"Acoustic only"
2005,"2005-07-11",241,"Skaha Lake",NA,90,"Acoustic only"
2005,"2005-07-27",3,"Henderson Lake",NA,180,"Acoustic only"
2005,"2005-08-02",241,"Skaha Lake",NA,90,"Acoustic only"
2005,"2005-08-05",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2005,"2005-09-12",241,"Skaha Lake",NA,90,"Acoustic only"
2005,"2005-09-13",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2005,"2005-09-18",22,"Woss Lake",NA,154,"Acoustic only"
2005,"2005-09-19",23,"Vernon Lake",NA,63,"Acoustic only"
2005,"2005-09-27",3,"Henderson Lake",NA,180,"Acoustic only"
2005,"2005-10-02",241,"Skaha Lake",NA,90,"Acoustic only"
2005,"2005-10-04",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2005,"2005-10-04",23,"Vernon Lake",NA,63,"Acoustic only"
2005,"2005-10-05",22,"Woss Lake",NA,154,"Acoustic only"
2005,"2005-11-01",23,"Vernon Lake",NA,63,"Acoustic only"
2005,"2005-11-02",22,"Woss Lake",NA,154,"Acoustic only"
2005,"2005-11-22",241,"Skaha Lake",NA,90,"Acoustic only"
2005,"2005-11-28",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2005,"2005-12-07",801,"Long Lake (A)",NA,90,"Acoustic only"
2005,"2005-12-07",802,"Long Lake (B)",NA,70,"Acoustic only"
2005,"2005-12-12",23,"Vernon Lake",NA,63,"Acoustic only"
2005,"2005-12-14",22,"Woss Lake",NA,154,"Acoustic only"
2005,"2006-01-04",2,"Sproat Lake",NA,121,"Acoustic only"
2005,"2006-01-09",3,"Henderson Lake",NA,180,"Acoustic only"
2005,"2006-01-17",241,"Skaha Lake",NA,90,"Acoustic only"
2005,"2006-01-18",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2005,"2006-01-25",228,"Owikeno Lake (A)",NA,169,"Acoustic only"
2005,"2006-02-16",1,"Great Central Lake",NA,78,"Acoustic only"
2005,"2006-02-21",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
2005,"2006-02-22",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
2006,"2006-05-17",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2006,"2006-06-21",3,"Henderson Lake",NA,180,"Acoustic only"
2006,"2006-06-26",241,"Skaha Lake",NA,90,"Acoustic only"
2006,"2006-06-28",23,"Vernon Lake",NA,63,"Acoustic only"
2006,"2006-07-03",22,"Woss Lake",NA,154,"Acoustic only"
2006,"2006-07-20",3,"Henderson Lake",NA,180,"Acoustic only"
2006,"2006-08-22",23,"Vernon Lake",NA,63,"Acoustic only"
2006,"2006-08-23",22,"Woss Lake",NA,154,"Acoustic only"
2006,"2006-09-19",3,"Henderson Lake",NA,180,"Acoustic only"
2006,"2006-11-02",22,"Woss Lake",NA,154,"Acoustic only"
2006,"2006-11-05",23,"Vernon Lake",NA,63,"Acoustic only"
2006,"2006-11-22",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2006,"2006-11-23",241,"Skaha Lake",NA,90,"Acoustic only"
2006,"2007-01-15",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
2006,"2007-01-15",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
2006,"2007-01-20",3,"Henderson Lake",NA,180,"Acoustic only"
2006,"2007-02-05",1,"Great Central Lake",NA,78,"Acoustic only"
2006,"2007-02-07",2,"Sproat Lake",NA,121,"Acoustic only"
2006,"2007-02-15",228,"Owikeno Lake (A)",NA,169,"Acoustic only"
2006,"2007-02-15",229,"Owikeno Lake (B)",NA,104,"Acoustic only"
2006,"2007-02-20",801,"Long Lake (A)",NA,90,"Acoustic only"
2006,"2007-02-20",802,"Long Lake (B)",NA,70,"Acoustic only"
2006,"2007-02-26",241,"Skaha Lake",NA,90,"Acoustic only"
2006,"2007-03-14",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2006,"2007-03-14",251,NA,NA,98,"Acoustic only"
2007,"2007-06-23",22,"Woss Lake",NA,154,"Acoustic only"
2007,"2007-06-28",3,"Henderson Lake",NA,180,"Acoustic only"
2007,"2007-07-17",241,"Skaha Lake",NA,90,"Acoustic only"
2007,"2007-07-17",255,NA,NA,150,"Acoustic only"
2007,"2007-07-18",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2007,"2007-07-18",251,NA,NA,98,"Acoustic only"
2007,"2007-07-26",3,"Henderson Lake",NA,180,"Acoustic only"
2007,"2007-08-13",241,"Skaha Lake",NA,90,"Acoustic only"
2007,"2007-08-15",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2007,"2007-08-19",23,"Vernon Lake",NA,63,"Acoustic only"
2007,"2007-08-21",22,"Woss Lake",NA,154,"Acoustic only"
2007,"2007-08-24",3,"Henderson Lake",NA,180,"Acoustic only"
2007,"2007-10-21",23,"Vernon Lake",NA,63,"Acoustic only"
2007,"2007-11-08",801,"Long Lake (A)",NA,90,"Acoustic only"
2007,"2007-11-08",802,"Long Lake (B)",NA,70,"Acoustic only"
2007,"2007-12-11",22,"Woss Lake",NA,154,"Acoustic only"
2007,"2007-12-12",23,"Vernon Lake",NA,63,"Acoustic only"
2007,"2008-01-15",251,NA,NA,98,"Acoustic only"
2007,"2008-01-31",22,"Woss Lake",NA,154,"Acoustic only"
2007,"2008-02-20",229,"Owikeno Lake (B)",NA,104,"Acoustic only"
2007,"2008-02-21",228,"Owikeno Lake (A)",NA,169,"Acoustic only"
2007,"2008-02-23",801,"Long Lake (A)",NA,90,"Acoustic only"
2007,"2008-02-23",802,"Long Lake (B)",NA,70,"Acoustic only"
2007,"2008-03-11",255,NA,NA,150,"Acoustic only"
