"ats_year","lake_code","lake_name","survey_date_trawl","survey_date_acoustic","survey_date_inventory","interval_start","interval_end","source_file","match_status","match_status_inventory","final_match"
"1985","40","Kennedy_Lake_(Clay)",1985-10-31,1985-10-31,1985-10-31,"1985-10-29","1985-11-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","40","Kennedy_Lake_(Clay)",1985-10-31,1985-11-01,1985-11-01,"1985-10-29","1985-11-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","40","Kennedy_Lake_(Clay)",1986-01-20,1986-01-20,1986-01-20,"1986-01-18","1986-01-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","40","Kennedy_Lake_(Clay)",1986-01-20,1986-01-21,1986-01-21,"1986-01-18","1986-01-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","40","Kennedy_Lake_(Clay)",1986-01-21,1986-01-20,1986-01-20,"1986-01-19","1986-01-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","40","Kennedy_Lake_(Clay)",1986-01-21,1986-01-21,1986-01-21,"1986-01-19","1986-01-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","40","Kennedy_Lake_(Clay)",NA,NA,1985-04-04,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","40","Kennedy_Lake_(Clay)",NA,NA,1985-06-02,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","40","Kennedy_Lake_(Clay)",NA,NA,1985-06-03,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","41","Kennedy_Lake_(Main)",1985-06-03,1985-06-03,1985-06-03,"1985-06-01","1985-06-05","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","41","Kennedy_Lake_(Main)",1985-06-04,1985-06-03,1985-06-03,"1985-06-02","1985-06-06","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","41","Kennedy_Lake_(Main)",1985-12-11,1985-12-11,1985-12-11,"1985-12-09","1985-12-13","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","41","Kennedy_Lake_(Main)",1985-12-11,1985-12-12,1985-12-12,"1985-12-09","1985-12-13","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","41","Kennedy_Lake_(Main)",1985-12-12,1985-12-11,1985-12-11,"1985-12-10","1985-12-14","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","41","Kennedy_Lake_(Main)",1985-12-12,1985-12-12,1985-12-12,"1985-12-10","1985-12-14","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","8","Long_Lake",NA,NA,1985-09-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","8","Long_Lake",NA,NA,1985-09-13,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","8","Long_Lake",NA,NA,1986-02-11,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","8","Long_Lake",NA,NA,1986-02-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","801","Long_Lake_(A)",NA,1985-09-11,1985-09-11,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1985","801","Long_Lake_(A)",NA,1985-09-12,1985-09-12,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1985","801","Long_Lake_(A)",NA,1986-02-10,1986-02-10,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1985","802","Long_Lake_(B)",NA,1985-09-11,1985-09-11,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1985","802","Long_Lake_(B)",NA,1985-09-12,1985-09-12,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1985","802","Long_Lake_(B)",NA,1986-02-11,1986-02-11,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1985","20","Lowe_Lake",1985-09-07,1985-09-07,1985-09-07,"1985-09-05","1985-09-09","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","20","Lowe_Lake",1985-09-08,1985-09-07,1985-09-07,"1985-09-06","1985-09-10","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","20","Lowe_Lake",NA,NA,1985-09-08,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","55","Mathers_Lake",1985-09-03,1985-09-03,1985-09-03,"1985-09-01","1985-09-05","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","55","Mathers_Lake",1985-09-04,1985-09-03,1985-09-03,"1985-09-02","1985-09-06","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","55","Mathers_Lake",NA,NA,1985-09-04,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","118","Megin_Lake",NA,NA,1985-08-26,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","45","Muchalat_Lake",NA,NA,1985-08-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","44","Muriel_Lake",1986-01-20,1986-01-22,1986-01-22,"1986-01-18","1986-01-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","44","Muriel_Lake",1986-01-22,1986-01-22,1986-01-22,"1986-01-20","1986-01-24","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","44","Muriel_Lake",NA,NA,1985-06-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","44","Muriel_Lake",NA,NA,1985-06-28,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","44","Muriel_Lake",NA,NA,1985-09-17,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","44","Muriel_Lake",NA,NA,1985-11-07,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","44","Muriel_Lake",NA,NA,1986-01-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","121","Nahwitti_Lake",1985-08-27,1985-08-27,1985-08-27,"1985-08-25","1985-08-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","121","Nahwitti_Lake",1985-08-28,1985-08-27,1985-08-27,"1985-08-26","1985-08-30","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","121","Nahwitti_Lake",NA,NA,1985-08-28,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","21","Nimpkish_Lake",1985-08-26,1985-08-26,1985-08-26,"1985-08-24","1985-08-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","21","Nimpkish_Lake",1985-08-27,1985-08-26,1985-08-26,"1985-08-25","1985-08-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","21","Nimpkish_Lake",1985-11-10,1985-11-10,1985-11-10,"1985-11-08","1985-11-12","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","21","Nimpkish_Lake",1985-11-10,1985-11-11,1985-11-11,"1985-11-08","1985-11-12","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","21","Nimpkish_Lake",1985-11-11,1985-11-10,1985-11-10,"1985-11-09","1985-11-13","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","21","Nimpkish_Lake",1985-11-11,1985-11-11,1985-11-11,"1985-11-09","1985-11-13","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","21","Nimpkish_Lake",NA,NA,1985-08-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","59","Phillips_Lake",1985-10-15,1985-10-15,1985-10-15,"1985-10-13","1985-10-17","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","59","Phillips_Lake",NA,NA,1985-05-11,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","59","Phillips_Lake",NA,NA,1985-05-22,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","157","Power_Lake",NA,NA,1985-08-24,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","122","Quatse_Lake",1985-09-14,1985-09-14,1985-09-14,"1985-09-12","1985-09-16","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","122","Quatse_Lake",1985-09-15,1985-09-14,1985-09-14,"1985-09-13","1985-09-17","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","122","Quatse_Lake",NA,NA,1985-09-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","122","Quatse_Lake",NA,NA,1986-02-13,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","62","Skidegate_Lake",NA,NA,1985-09-06,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","2","Sproat_Lake",1985-09-26,1985-09-26,1985-09-26,"1985-09-24","1985-09-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","2","Sproat_Lake",1985-09-26,1985-09-27,1985-09-27,"1985-09-24","1985-09-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","2","Sproat_Lake",NA,NA,1985-04-24,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","2","Sproat_Lake",NA,NA,1985-05-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","64","Tahltan_Lake",NA,NA,1985-10-26,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1985","22","Woss_Lake",1985-11-09,1985-11-09,1985-11-09,"1985-11-07","1985-11-11","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","22","Woss_Lake",1985-11-09,1985-11-10,1985-11-10,"1985-11-07","1985-11-11","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1985","69","Yakoun_Lake",NA,NA,1985-09-02,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","27","Awun_Lake",NA,1986-09-05,1986-09-05,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","161","Brannen_Lake",1986-04-16,1986-04-16,1986-04-16,"1986-04-14","1986-04-18","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","107","Cheewhat_Lake",1986-08-03,1986-08-02,1986-08-02,"1986-08-01","1986-08-05","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","107","Cheewhat_Lake",1986-09-27,1986-09-27,1986-09-27,"1986-09-25","1986-09-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","107","Cheewhat_Lake",1986-09-28,1986-09-27,1986-09-27,"1986-09-26","1986-09-30","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","107","Cheewhat_Lake",1986-12-16,1986-12-16,1986-12-16,"1986-12-14","1986-12-18","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","107","Cheewhat_Lake",NA,NA,1986-08-03,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","107","Cheewhat_Lake",NA,NA,1986-09-28,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","107","Cheewhat_Lake",NA,NA,1987-01-21,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","29","Devon_Lake",1986-09-07,1986-09-07,1986-09-07,"1986-09-05","1986-09-09","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","29","Devon_Lake",1986-09-07,1986-09-08,1986-09-08,"1986-09-05","1986-09-09","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","29","Devon_Lake",1986-09-08,1986-09-07,1986-09-07,"1986-09-06","1986-09-10","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","29","Devon_Lake",1986-09-08,1986-09-08,1986-09-08,"1986-09-06","1986-09-10","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","25","Eden_Lake",1986-09-07,1986-09-07,1986-09-07,"1986-09-05","1986-09-09","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","1","Great_Central_Lake",1986-10-02,1986-10-02,1986-10-02,"1986-09-30","1986-10-04","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","1","Great_Central_Lake",1986-10-02,1986-10-03,1986-10-03,"1986-09-30","1986-10-04","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","1","Great_Central_Lake",1986-10-03,1986-10-02,1986-10-02,"1986-10-01","1986-10-05","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","1","Great_Central_Lake",1986-10-03,1986-10-03,1986-10-03,"1986-10-01","1986-10-05","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","3","Henderson_Lake",1986-08-30,1986-08-29,1986-08-29,"1986-08-28","1986-09-01","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","3","Henderson_Lake",1986-08-30,1986-08-30,1986-08-30,"1986-08-28","1986-09-01","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","3","Henderson_Lake",1986-08-31,1986-08-29,1986-08-29,"1986-08-29","1986-09-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","3","Henderson_Lake",1986-08-31,1986-08-30,1986-08-30,"1986-08-29","1986-09-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","3","Henderson_Lake",1986-09-23,1986-09-24,1986-09-24,"1986-09-21","1986-09-25","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","3","Henderson_Lake",1986-09-24,1986-09-24,1986-09-24,"1986-09-22","1986-09-26","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","3","Henderson_Lake",1986-12-02,1986-12-02,1986-12-02,"1986-11-30","1986-12-04","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","3","Henderson_Lake",NA,NA,1986-08-31,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","3","Henderson_Lake",NA,NA,1986-09-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","50","Heydon_Lake",NA,NA,1986-09-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","6","Hobiton_Lake",1986-06-06,1986-06-05,1986-06-05,"1986-06-04","1986-06-08","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","6","Hobiton_Lake",1986-08-31,1986-08-30,1986-08-30,"1986-08-29","1986-09-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","6","Hobiton_Lake",1986-08-31,1986-08-31,1986-08-31,"1986-08-29","1986-09-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","6","Hobiton_Lake",1986-09-01,1986-08-30,1986-08-30,"1986-08-30","1986-09-03","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","6","Hobiton_Lake",1986-09-01,1986-08-31,1986-08-31,"1986-08-30","1986-09-03","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","6","Hobiton_Lake",1986-09-27,1986-09-26,1986-09-26,"1986-09-25","1986-09-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","6","Hobiton_Lake",1986-09-27,1986-09-27,1986-09-27,"1986-09-25","1986-09-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","6","Hobiton_Lake",1986-12-15,1986-12-15,1986-12-15,"1986-12-13","1986-12-17","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","6","Hobiton_Lake",1986-12-16,1986-12-15,1986-12-15,"1986-12-14","1986-12-18","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","6","Hobiton_Lake",NA,1986-05-09,1986-05-09,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","6","Hobiton_Lake",NA,1986-05-10,1986-05-10,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","6","Hobiton_Lake",NA,1986-06-12,1986-06-12,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","6","Hobiton_Lake",NA,1986-06-29,1986-06-29,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","6","Hobiton_Lake",NA,1986-07-06,1986-07-06,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","6","Hobiton_Lake",NA,1986-07-14,1986-07-14,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","6","Hobiton_Lake",NA,1987-01-20,1987-01-20,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","6","Hobiton_Lake",NA,NA,1986-06-06,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","6","Hobiton_Lake",NA,NA,1986-09-01,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","6","Hobiton_Lake",NA,NA,1986-09-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","6","Hobiton_Lake",NA,NA,1986-12-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","26","Ian_Lake",1986-09-06,1986-09-06,1986-09-06,"1986-09-04","1986-09-08","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-06-26,1986-06-25,1986-06-25,"1986-06-24","1986-06-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-08-26,1986-08-26,1986-08-26,"1986-08-24","1986-08-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-08-27,1986-08-26,1986-08-26,"1986-08-25","1986-08-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-09-16,1986-09-16,1986-09-16,"1986-09-14","1986-09-18","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-09-16,1986-09-17,1986-09-17,"1986-09-14","1986-09-18","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-09-17,1986-09-16,1986-09-16,"1986-09-15","1986-09-19","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-09-17,1986-09-17,1986-09-17,"1986-09-15","1986-09-19","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-09-18,1986-09-16,1986-09-16,"1986-09-16","1986-09-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-09-18,1986-09-17,1986-09-17,"1986-09-16","1986-09-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-10-09,1986-10-08,1986-10-08,"1986-10-07","1986-10-11","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-10-09,1986-10-09,1986-10-09,"1986-10-07","1986-10-11","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-10-10,1986-10-08,1986-10-08,"1986-10-08","1986-10-12","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-10-10,1986-10-09,1986-10-09,"1986-10-08","1986-10-12","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-10-11,1986-10-09,1986-10-09,"1986-10-09","1986-10-13","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-11-19,1986-11-19,1986-11-19,"1986-11-17","1986-11-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-11-19,1986-11-20,1986-11-20,"1986-11-17","1986-11-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-11-20,1986-11-19,1986-11-19,"1986-11-18","1986-11-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1986-11-20,1986-11-20,1986-11-20,"1986-11-18","1986-11-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",1987-02-26,1987-02-26,1987-02-26,"1987-02-24","1987-02-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","40","Kennedy_Lake_(Clay)",NA,NA,1986-06-26,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","40","Kennedy_Lake_(Clay)",NA,NA,1986-08-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","40","Kennedy_Lake_(Clay)",NA,NA,1986-09-18,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","40","Kennedy_Lake_(Clay)",NA,NA,1986-10-10,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","40","Kennedy_Lake_(Clay)",NA,NA,1986-10-11,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","41","Kennedy_Lake_(Main)",1986-06-26,1986-06-26,1986-06-26,"1986-06-24","1986-06-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-06-27,1986-06-26,1986-06-26,"1986-06-25","1986-06-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-09-18,1986-09-18,1986-09-18,"1986-09-16","1986-09-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-09-18,1986-09-19,1986-09-19,"1986-09-16","1986-09-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-09-19,1986-09-18,1986-09-18,"1986-09-17","1986-09-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-09-19,1986-09-19,1986-09-19,"1986-09-17","1986-09-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-10-09,1986-10-07,1986-10-07,"1986-10-07","1986-10-11","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-10-09,1986-10-08,1986-10-08,"1986-10-07","1986-10-11","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-10-09,1986-10-09,1986-10-09,"1986-10-07","1986-10-11","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-11-20,1986-11-19,1986-11-19,"1986-11-18","1986-11-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-11-20,1986-11-20,1986-11-20,"1986-11-18","1986-11-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-11-20,1986-11-21,1986-11-21,"1986-11-18","1986-11-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-11-21,1986-11-19,1986-11-19,"1986-11-19","1986-11-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-11-21,1986-11-20,1986-11-20,"1986-11-19","1986-11-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1986-11-21,1986-11-21,1986-11-21,"1986-11-19","1986-11-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1987-02-25,1987-02-26,1987-02-26,"1987-02-23","1987-02-27","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",1987-02-26,1987-02-26,1987-02-26,"1987-02-24","1987-02-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","41","Kennedy_Lake_(Main)",NA,NA,1986-06-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","41","Kennedy_Lake_(Main)",NA,NA,1987-02-25,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","8","Long_Lake",NA,NA,1986-07-30,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","8","Long_Lake",NA,NA,1986-07-31,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","8","Long_Lake",NA,NA,1986-08-01,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","8","Long_Lake",NA,NA,1986-11-08,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","8","Long_Lake",NA,NA,1986-11-09,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","801","Long_Lake_(A)",NA,1986-07-29,1986-07-29,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","801","Long_Lake_(A)",NA,1986-07-30,1986-07-30,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","801","Long_Lake_(A)",NA,1986-11-08,1986-11-08,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","802","Long_Lake_(B)",NA,1986-07-30,1986-07-30,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","802","Long_Lake_(B)",NA,1986-11-08,1986-11-08,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","802","Long_Lake_(B)",NA,1986-11-09,1986-11-09,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1986","32","Mercer_Lake",NA,NA,1986-08-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","45","Muchalat_Lake",1986-11-06,1986-11-06,1986-11-06,"1986-11-04","1986-11-08","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","44","Muriel_Lake",1986-10-27,1986-10-27,1986-10-27,"1986-10-25","1986-10-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","44","Muriel_Lake",1986-10-28,1986-10-27,1986-10-27,"1986-10-26","1986-10-30","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1986","44","Muriel_Lake",NA,NA,1986-07-26,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1986","44","Muriel_Lake",NA,NA,1986-08-22,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
