"lake_code","lake_name","survey_date_trawl","interval_start","interval_end","ats_year","source_file","trawl_number","survey_date_acoustic","id_acoustic","match_status","transect"
"2","Sproat_Lake",1983-11-28,"1983-11-26","1983-11-30","1983","Trawl, Acoustic","2",1983-11-28,203,"MATCH",NA
"2","Sproat_Lake",1983-11-28,"1983-11-26","1983-11-30","1983","Trawl, Acoustic","3",1983-11-28,203,"MATCH",NA
"2","Sproat_Lake",1983-11-28,"1983-11-26","1983-11-30","1983","Trawl, Acoustic","4",1983-11-28,203,"MATCH",NA
"2","Sproat_Lake",1983-11-29,"1983-11-27","1983-12-01","1983","Trawl, Acoustic","5",1983-11-28,203,"MATCH",NA
"2","Sproat_Lake",1983-11-29,"1983-11-27","1983-12-01","1983","Trawl, Acoustic","6",1983-11-28,203,"MATCH",NA
"2","Sproat_Lake",1983-11-29,"1983-11-27","1983-12-01","1983","Trawl, Acoustic","7",1983-11-28,203,"MATCH",NA
"2","Sproat_Lake",1983-11-29,"1983-11-27","1983-12-01","1983","Trawl, Acoustic","8",1983-11-28,203,"MATCH",NA
"22","Woss_Lake",1983-07-20,"1983-07-18","1983-07-22","1983","Trawl, Acoustic","1",1983-07-20,204,"MATCH",NA
"22","Woss_Lake",1983-07-20,"1983-07-18","1983-07-22","1983","Trawl, Acoustic","2",1983-07-20,204,"MATCH",NA
"22","Woss_Lake",1983-07-20,"1983-07-18","1983-07-22","1983","Trawl, Acoustic","3",1983-07-20,204,"MATCH",NA
"22","Woss_Lake",1983-07-20,"1983-07-18","1983-07-22","1983","Trawl, Acoustic","4",1983-07-20,204,"MATCH",NA
"22","Woss_Lake",1983-08-21,"1983-08-19","1983-08-23","1983","Trawl, Acoustic","1",1983-08-22,205,"MATCH",NA
"22","Woss_Lake",1983-08-21,"1983-08-19","1983-08-23","1983","Trawl, Acoustic","2",1983-08-22,205,"MATCH",NA
"22","Woss_Lake",1983-08-21,"1983-08-19","1983-08-23","1983","Trawl, Acoustic","3",1983-08-22,205,"MATCH",NA
"22","Woss_Lake",1983-08-21,"1983-08-19","1983-08-23","1983","Trawl, Acoustic","4",1983-08-22,205,"MATCH",NA
"22","Woss_Lake",1983-08-22,"1983-08-20","1983-08-24","1983","Trawl, Acoustic","5",1983-08-22,205,"MATCH",NA
"22","Woss_Lake",1983-11-09,"1983-11-07","1983-11-11","1983","Trawl, Acoustic","2",1983-11-09,206,"MATCH",NA
"22","Woss_Lake",1983-11-09,"1983-11-07","1983-11-11","1983","Trawl, Acoustic","3",1983-11-09,206,"MATCH",NA
"22","Woss_Lake",1983-11-09,"1983-11-07","1983-11-11","1983","Trawl, Acoustic","4",1983-11-09,206,"MATCH",NA
"22","Woss_Lake",1983-11-09,"1983-11-07","1983-11-11","1983","Trawl, Acoustic","5",1983-11-09,206,"MATCH",NA
"22","Woss_Lake",1983-11-09,"1983-11-07","1983-11-11","1983","Trawl, Acoustic","6",1983-11-09,206,"MATCH",NA
"69","Yakoun_Lake",1983-09-11,"1983-09-09","1983-09-13","1983","Trawl, Acoustic","1",1983-09-10,208,"MATCH",NA
"69","Yakoun_Lake",1983-09-12,"1983-09-10","1983-09-14","1983","Trawl, Acoustic","2",1983-09-10,208,"MATCH",NA
"69","Yakoun_Lake",1983-09-12,"1983-09-10","1983-09-14","1983","Trawl, Acoustic","3",1983-09-10,208,"MATCH",NA
"69","Yakoun_Lake",1983-09-12,"1983-09-10","1983-09-14","1983","Trawl, Acoustic","4",1983-09-10,208,"MATCH",NA
"69","Yakoun_Lake",1983-09-12,"1983-09-10","1983-09-14","1983","Trawl, Acoustic","5",1983-09-10,208,"MATCH",NA
"27","Awun_Lake",1984-09-06,"1984-09-04","1984-09-08","1984","Trawl, Acoustic","2",1984-09-06,209,"MATCH",NA
"27","Awun_Lake",1984-09-06,"1984-09-04","1984-09-08","1984","Trawl, Acoustic","3",1984-09-06,209,"MATCH",NA
"27","Awun_Lake",1984-09-06,"1984-09-04","1984-09-08","1984","Trawl, Acoustic","4",1984-09-06,209,"MATCH",NA
"27","Awun_Lake",1984-09-07,"1984-09-05","1984-09-09","1984","Trawl, Acoustic","5",1984-09-06,209,"MATCH",NA
"27","Awun_Lake",1984-09-07,"1984-09-05","1984-09-09","1984","Trawl, Acoustic","6",1984-09-06,209,"MATCH",NA
"31","Bonilla_Lake",1984-08-27,"1984-08-25","1984-08-29","1984","Trawl, Acoustic","1",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-27,"1984-08-25","1984-08-29","1984","Trawl, Acoustic","2",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-27,"1984-08-25","1984-08-29","1984","Trawl, Acoustic","3",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","4",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","5",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","6",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","7",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","8",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","9",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","10",1984-08-27,210,"MATCH",NA
"31","Bonilla_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","11",1984-08-27,210,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","4",1984-08-15,211,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","4",1984-08-16,212,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","5",1984-08-15,211,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","5",1984-08-16,212,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","6",1984-08-15,211,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","6",1984-08-16,212,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","7",1984-08-15,211,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","7",1984-08-16,212,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","8",1984-08-15,211,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","8",1984-08-16,212,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","9",1984-08-15,211,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","9",1984-08-16,212,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","10",1984-08-15,211,"MATCH",NA
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic","10",1984-08-16,212,"MATCH",NA
"107","Cheewhat_Lake",1985-03-14,"1985-03-12","1985-03-16","1984","Trawl, Acoustic","4",1985-03-14,213,"MATCH",NA
"107","Cheewhat_Lake",1985-03-14,"1985-03-12","1985-03-16","1984","Trawl, Acoustic","6",1985-03-14,213,"MATCH",NA
"107","Cheewhat_Lake",1985-03-14,"1985-03-12","1985-03-16","1984","Trawl, Acoustic","7",1985-03-14,213,"MATCH",NA
"107","Cheewhat_Lake",1985-03-14,"1985-03-12","1985-03-16","1984","Trawl, Acoustic","8",1985-03-14,213,"MATCH",NA
"107","Cheewhat_Lake",1985-03-14,"1985-03-12","1985-03-16","1984","Trawl, Acoustic","9",1985-03-14,213,"MATCH",NA
"107","Cheewhat_Lake",1985-03-14,"1985-03-12","1985-03-16","1984","Trawl, Acoustic","10",1985-03-14,213,"MATCH",NA
"107","Cheewhat_Lake",1985-03-14,"1985-03-12","1985-03-16","1984","Trawl, Acoustic","11",1985-03-14,213,"MATCH",NA
"28","Curtis_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","1",1984-08-28,214,"MATCH",NA
"28","Curtis_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","2",1984-08-28,214,"MATCH",NA
"28","Curtis_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic","3",1984-08-28,214,"MATCH",NA
"28","Curtis_Lake",1984-08-29,"1984-08-27","1984-08-31","1984","Trawl, Acoustic","4",1984-08-28,214,"MATCH",NA
"28","Curtis_Lake",1984-08-29,"1984-08-27","1984-08-31","1984","Trawl, Acoustic","5",1984-08-28,214,"MATCH",NA
"29","Devon_Lake",1984-08-30,"1984-08-28","1984-09-01","1984","Trawl, Acoustic","1",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-30,"1984-08-28","1984-09-01","1984","Trawl, Acoustic","2",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-30,"1984-08-28","1984-09-01","1984","Trawl, Acoustic","3",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-30,"1984-08-28","1984-09-01","1984","Trawl, Acoustic","4",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-31,"1984-08-29","1984-09-02","1984","Trawl, Acoustic","5",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-31,"1984-08-29","1984-09-02","1984","Trawl, Acoustic","6",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-31,"1984-08-29","1984-09-02","1984","Trawl, Acoustic","7",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-31,"1984-08-29","1984-09-02","1984","Trawl, Acoustic","8",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-31,"1984-08-29","1984-09-02","1984","Trawl, Acoustic","9",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-31,"1984-08-29","1984-09-02","1984","Trawl, Acoustic","10",1984-08-29,215,"MATCH",NA
"29","Devon_Lake",1984-08-31,"1984-08-29","1984-09-02","1984","Trawl, Acoustic","11",1984-08-29,215,"MATCH",NA
"25","Eden_Lake",1984-09-01,"1984-08-30","1984-09-03","1984","Trawl, Acoustic","2",1984-09-01,216,"MATCH",NA
"25","Eden_Lake",1984-09-01,"1984-08-30","1984-09-03","1984","Trawl, Acoustic","3",1984-09-01,216,"MATCH",NA
"25","Eden_Lake",1984-09-02,"1984-08-31","1984-09-04","1984","Trawl, Acoustic","4",1984-09-01,216,"MATCH",NA
"120","Glendale_Lake",1984-11-03,"1984-11-01","1984-11-05","1984","Trawl, Acoustic","1",1984-11-03,217,"MATCH",NA
"120","Glendale_Lake",1984-11-03,"1984-11-01","1984-11-05","1984","Trawl, Acoustic","3",1984-11-03,217,"MATCH",NA
"120","Glendale_Lake",1984-11-03,"1984-11-01","1984-11-05","1984","Trawl, Acoustic","4",1984-11-03,217,"MATCH",NA
"120","Glendale_Lake",1984-11-03,"1984-11-01","1984-11-05","1984","Trawl, Acoustic","5",1984-11-03,217,"MATCH",NA
"120","Glendale_Lake",1984-11-03,"1984-11-01","1984-11-05","1984","Trawl, Acoustic","6",1984-11-03,217,"MATCH",NA
"120","Glendale_Lake",1984-11-03,"1984-11-01","1984-11-05","1984","Trawl, Acoustic","7",1984-11-03,217,"MATCH",NA
"120","Glendale_Lake",1984-11-03,"1984-11-01","1984-11-05","1984","Trawl, Acoustic","8",1984-11-03,217,"MATCH",NA
"1","Great_Central_Lake",1984-10-15,"1984-10-13","1984-10-17","1984","Trawl, Acoustic","1",1984-10-15,218,"MATCH",NA
"1","Great_Central_Lake",1984-10-15,"1984-10-13","1984-10-17","1984","Trawl, Acoustic","2",1984-10-15,218,"MATCH",NA
"1","Great_Central_Lake",1984-10-15,"1984-10-13","1984-10-17","1984","Trawl, Acoustic","3",1984-10-15,218,"MATCH",NA
"1","Great_Central_Lake",1984-10-15,"1984-10-13","1984-10-17","1984","Trawl, Acoustic","4",1984-10-15,218,"MATCH",NA
"1","Great_Central_Lake",1984-10-15,"1984-10-13","1984-10-17","1984","Trawl, Acoustic","5",1984-10-15,218,"MATCH",NA
"3","Henderson_Lake",1984-08-14,"1984-08-12","1984-08-16","1984","Trawl, Acoustic","1",1984-08-14,219,"MATCH",NA
"3","Henderson_Lake",1984-08-14,"1984-08-12","1984-08-16","1984","Trawl, Acoustic","2",1984-08-14,219,"MATCH",NA
"3","Henderson_Lake",1984-08-15,"1984-08-13","1984-08-17","1984","Trawl, Acoustic","3",1984-08-14,219,"MATCH",NA
"3","Henderson_Lake",1984-08-15,"1984-08-13","1984-08-17","1984","Trawl, Acoustic","5",1984-08-14,219,"MATCH",NA
"3","Henderson_Lake",1984-10-28,"1984-10-26","1984-10-30","1984","Trawl, Acoustic","1",1984-10-28,220,"MATCH",NA
"3","Henderson_Lake",1984-10-28,"1984-10-26","1984-10-30","1984","Trawl, Acoustic","2",1984-10-28,220,"MATCH",NA
"3","Henderson_Lake",1984-10-28,"1984-10-26","1984-10-30","1984","Trawl, Acoustic","3",1984-10-28,220,"MATCH",NA
"3","Henderson_Lake",1984-10-28,"1984-10-26","1984-10-30","1984","Trawl, Acoustic","5",1984-10-28,220,"MATCH",NA
"3","Henderson_Lake",1984-10-28,"1984-10-26","1984-10-30","1984","Trawl, Acoustic","6",1984-10-28,220,"MATCH",NA
"119","Hesquiat_Lake",1984-10-27,"1984-10-25","1984-10-29","1984","Trawl, Acoustic","4",1984-10-27,221,"MATCH",NA
"119","Hesquiat_Lake",1984-10-28,"1984-10-26","1984-10-30","1984","Trawl, Acoustic","3",1984-10-27,221,"MATCH",NA
"50","Heydon_Lake",1984-11-04,"1984-11-02","1984-11-06","1984","Trawl, Acoustic","5",1984-11-04,222,"MATCH",NA
"50","Heydon_Lake",1984-11-04,"1984-11-02","1984-11-06","1984","Trawl, Acoustic","6",1984-11-04,222,"MATCH",NA
"50","Heydon_Lake",1984-11-05,"1984-11-03","1984-11-07","1984","Trawl, Acoustic","7",1984-11-04,222,"MATCH",NA
"6","Hobiton_Lake",1984-04-25,"1984-04-23","1984-04-27","1984","Trawl, Acoustic","1",1984-04-25,224,"MATCH",NA
"6","Hobiton_Lake",1984-04-25,"1984-04-23","1984-04-27","1984","Trawl, Acoustic","2",1984-04-25,224,"MATCH",NA
"6","Hobiton_Lake",1984-04-25,"1984-04-23","1984-04-27","1984","Trawl, Acoustic","3",1984-04-25,224,"MATCH",NA
"6","Hobiton_Lake",1984-04-25,"1984-04-23","1984-04-27","1984","Trawl, Acoustic","4",1984-04-25,224,"MATCH",NA
"6","Hobiton_Lake",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","1",1984-05-02,225,"MATCH",NA
"6","Hobiton_Lake",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","2",1984-05-02,225,"MATCH",NA
"6","Hobiton_Lake",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","3",1984-05-02,225,"MATCH",NA
"6","Hobiton_Lake",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","4",1984-05-02,225,"MATCH",NA
"6","Hobiton_Lake",1984-05-11,"1984-05-09","1984-05-13","1984","Trawl, Acoustic","3",1984-05-10,226,"MATCH",NA
"6","Hobiton_Lake",1984-05-11,"1984-05-09","1984-05-13","1984","Trawl, Acoustic","4",1984-05-10,226,"MATCH",NA
"6","Hobiton_Lake",1984-06-01,"1984-05-30","1984-06-03","1984","Trawl, Acoustic","2",1984-05-31,228,"MATCH",NA
"6","Hobiton_Lake",1984-06-08,"1984-06-06","1984-06-10","1984","Trawl, Acoustic","2",1984-06-07,229,"MATCH",NA
"6","Hobiton_Lake",1984-06-08,"1984-06-06","1984-06-10","1984","Trawl, Acoustic","3",1984-06-07,229,"MATCH",NA
"6","Hobiton_Lake",1984-06-08,"1984-06-06","1984-06-10","1984","Trawl, Acoustic","4",1984-06-07,229,"MATCH",NA
"6","Hobiton_Lake",1984-06-09,"1984-06-07","1984-06-11","1984","Trawl, Acoustic","5",1984-06-07,229,"MATCH",NA
"6","Hobiton_Lake",1984-06-13,"1984-06-11","1984-06-15","1984","Trawl, Acoustic","2",1984-06-12,230,"MATCH",NA
"6","Hobiton_Lake",1984-06-13,"1984-06-11","1984-06-15","1984","Trawl, Acoustic","2",1984-06-13,231,"MATCH",NA
"6","Hobiton_Lake",1984-06-13,"1984-06-11","1984-06-15","1984","Trawl, Acoustic","3",1984-06-12,230,"MATCH",NA
"6","Hobiton_Lake",1984-06-13,"1984-06-11","1984-06-15","1984","Trawl, Acoustic","3",1984-06-13,231,"MATCH",NA
"6","Hobiton_Lake",1984-06-13,"1984-06-11","1984-06-15","1984","Trawl, Acoustic","4",1984-06-12,230,"MATCH",NA
"6","Hobiton_Lake",1984-06-13,"1984-06-11","1984-06-15","1984","Trawl, Acoustic","4",1984-06-13,231,"MATCH",NA
"6","Hobiton_Lake",1984-06-18,"1984-06-16","1984-06-20","1984","Trawl, Acoustic","2",1984-06-18,232,"MATCH",NA
"6","Hobiton_Lake",1984-06-18,"1984-06-16","1984-06-20","1984","Trawl, Acoustic","3",1984-06-18,232,"MATCH",NA
"6","Hobiton_Lake",1984-06-18,"1984-06-16","1984-06-20","1984","Trawl, Acoustic","4",1984-06-18,232,"MATCH",NA
"6","Hobiton_Lake",1984-07-06,"1984-07-04","1984-07-08","1984","Trawl, Acoustic","2",1984-07-05,234,"MATCH",NA
"6","Hobiton_Lake",1984-07-06,"1984-07-04","1984-07-08","1984","Trawl, Acoustic","4",1984-07-05,234,"MATCH",NA
"6","Hobiton_Lake",1984-07-14,"1984-07-12","1984-07-16","1984","Trawl, Acoustic","2",1984-07-13,235,"MATCH",NA
"6","Hobiton_Lake",1984-07-14,"1984-07-12","1984-07-16","1984","Trawl, Acoustic","2",1984-07-14,236,"MATCH",NA
"6","Hobiton_Lake",1984-07-14,"1984-07-12","1984-07-16","1984","Trawl, Acoustic","4",1984-07-13,235,"MATCH",NA
"6","Hobiton_Lake",1984-07-14,"1984-07-12","1984-07-16","1984","Trawl, Acoustic","4",1984-07-14,236,"MATCH",NA
"6","Hobiton_Lake",1984-08-17,"1984-08-15","1984-08-19","1984","Trawl, Acoustic","2",1984-08-16,237,"MATCH",NA
"6","Hobiton_Lake",1984-08-17,"1984-08-15","1984-08-19","1984","Trawl, Acoustic","2",1984-08-17,238,"MATCH",NA
"6","Hobiton_Lake",1984-08-17,"1984-08-15","1984-08-19","1984","Trawl, Acoustic","3",1984-08-16,237,"MATCH",NA
"6","Hobiton_Lake",1984-08-17,"1984-08-15","1984-08-19","1984","Trawl, Acoustic","3",1984-08-17,238,"MATCH",NA
"6","Hobiton_Lake",1984-08-17,"1984-08-15","1984-08-19","1984","Trawl, Acoustic","4",1984-08-16,237,"MATCH",NA
"6","Hobiton_Lake",1984-08-17,"1984-08-15","1984-08-19","1984","Trawl, Acoustic","4",1984-08-17,238,"MATCH",NA
"6","Hobiton_Lake",1984-10-29,"1984-10-27","1984-10-31","1984","Trawl, Acoustic","1",1984-10-29,239,"MATCH",NA
"6","Hobiton_Lake",1984-10-30,"1984-10-28","1984-11-01","1984","Trawl, Acoustic","2",1984-10-29,239,"MATCH",NA
"6","Hobiton_Lake",1984-10-30,"1984-10-28","1984-11-01","1984","Trawl, Acoustic","3",1984-10-29,239,"MATCH",NA
"6","Hobiton_Lake",1984-10-30,"1984-10-28","1984-11-01","1984","Trawl, Acoustic","5",1984-10-29,239,"MATCH",NA
"6","Hobiton_Lake",1984-10-30,"1984-10-28","1984-11-01","1984","Trawl, Acoustic","6",1984-10-29,239,"MATCH",NA
"6","Hobiton_Lake",1984-10-30,"1984-10-28","1984-11-01","1984","Trawl, Acoustic","7",1984-10-29,239,"MATCH",NA
"6","Hobiton_Lake",1984-12-17,"1984-12-15","1984-12-19","1984","Trawl, Acoustic","1",1984-12-17,240,"MATCH",NA
"6","Hobiton_Lake",1984-12-17,"1984-12-15","1984-12-19","1984","Trawl, Acoustic","1",1984-12-18,241,"MATCH",NA
"6","Hobiton_Lake",1984-12-17,"1984-12-15","1984-12-19","1984","Trawl, Acoustic","2",1984-12-17,240,"MATCH",NA
"6","Hobiton_Lake",1984-12-17,"1984-12-15","1984-12-19","1984","Trawl, Acoustic","2",1984-12-18,241,"MATCH",NA
"6","Hobiton_Lake",1985-02-17,"1985-02-15","1985-02-19","1984","Trawl, Acoustic","3",1985-02-16,242,"MATCH",NA
"6","Hobiton_Lake",1985-02-17,"1985-02-15","1985-02-19","1984","Trawl, Acoustic","3",1985-02-17,243,"MATCH",NA
"6","Hobiton_Lake",1985-02-17,"1985-02-15","1985-02-19","1984","Trawl, Acoustic","4",1985-02-16,242,"MATCH",NA
"6","Hobiton_Lake",1985-02-17,"1985-02-15","1985-02-19","1984","Trawl, Acoustic","4",1985-02-17,243,"MATCH",NA
"26","Ian_Lake",1984-09-09,"1984-09-07","1984-09-11","1984","Trawl, Acoustic","1",1984-09-08,244,"MATCH",NA
"26","Ian_Lake",1984-09-09,"1984-09-07","1984-09-11","1984","Trawl, Acoustic","2",1984-09-08,244,"MATCH",NA
"26","Ian_Lake",1984-09-09,"1984-09-07","1984-09-11","1984","Trawl, Acoustic","3",1984-09-08,244,"MATCH",NA
"26","Ian_Lake",1984-09-09,"1984-09-07","1984-09-11","1984","Trawl, Acoustic","4",1984-09-08,244,"MATCH",NA
"108","Jansen_Lake",1984-08-19,"1984-08-17","1984-08-21","1984","Trawl, Acoustic","1",1984-08-19,245,"MATCH",NA
"108","Jansen_Lake",1984-08-19,"1984-08-17","1984-08-21","1984","Trawl, Acoustic","2",1984-08-19,245,"MATCH",NA
"108","Jansen_Lake",1984-08-19,"1984-08-17","1984-08-21","1984","Trawl, Acoustic","4",1984-08-19,245,"MATCH",NA
"108","Jansen_Lake",1984-08-20,"1984-08-18","1984-08-22","1984","Trawl, Acoustic","5",1984-08-19,245,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-01,"1984-04-29","1984-05-03","1984","Trawl, Acoustic","1",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-01,"1984-04-29","1984-05-03","1984","Trawl, Acoustic","2",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","3",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","4",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","5",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","6",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","7",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","8",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","9",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","10",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","11",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic","12",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-03,"1984-05-01","1984-05-05","1984","Trawl, Acoustic","13",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-03,"1984-05-01","1984-05-05","1984","Trawl, Acoustic","14",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-03,"1984-05-01","1984-05-05","1984","Trawl, Acoustic","15",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-03,"1984-05-01","1984-05-05","1984","Trawl, Acoustic","16",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-03,"1984-05-01","1984-05-05","1984","Trawl, Acoustic","17",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-03,"1984-05-01","1984-05-05","1984","Trawl, Acoustic","18",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-03,"1984-05-01","1984-05-05","1984","Trawl, Acoustic","19",1984-05-01,246,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-29,"1984-05-27","1984-05-31","1984","Trawl, Acoustic","1",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-29,"1984-05-27","1984-05-31","1984","Trawl, Acoustic","2",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-29,"1984-05-27","1984-05-31","1984","Trawl, Acoustic","4",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-30,"1984-05-28","1984-06-01","1984","Trawl, Acoustic","5",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-30,"1984-05-28","1984-06-01","1984","Trawl, Acoustic","6",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-30,"1984-05-28","1984-06-01","1984","Trawl, Acoustic","7",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-30,"1984-05-28","1984-06-01","1984","Trawl, Acoustic","8",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-30,"1984-05-28","1984-06-01","1984","Trawl, Acoustic","9",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-30,"1984-05-28","1984-06-01","1984","Trawl, Acoustic","10",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-30,"1984-05-28","1984-06-01","1984","Trawl, Acoustic","11",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-30,"1984-05-28","1984-06-01","1984","Trawl, Acoustic","12",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-31,"1984-05-29","1984-06-02","1984","Trawl, Acoustic","13",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-31,"1984-05-29","1984-06-02","1984","Trawl, Acoustic","14",1984-05-29,247,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1984-05-31,"1984-05-29","1984-06-02","1984","Trawl, Acoustic","15",1984-05-29,247,"MATCH",NA
