"lake_code","lake_name","survey_date_trawl","interval_start","interval_end","ats_year","source_file","survey_date_acoustic","match_status"
"44","Muriel_Lake",1988-03-04,"1988-03-02","1988-03-06","1987","Trawl, Acoustic",1988-03-03,"MATCH"
"153","Nahmint_Lake",1987-07-10,"1987-07-08","1987-07-12","1987","Trawl, Acoustic",1987-07-10,"MATCH"
"153","Nahmint_Lake",1987-07-11,"1987-07-09","1987-07-13","1987","Trawl, Acoustic",1987-07-10,"MATCH"
"153","Nahmint_Lake",1987-09-18,"1987-09-16","1987-09-20","1987","Trawl, Acoustic",1987-09-18,"MATCH"
"153","Nahmint_Lake",1987-09-26,"1987-09-24","1987-09-28","1987","Trawl, Acoustic",1987-09-26,"MATCH"
"121","Nahwitti_Lake",1987-07-21,"1987-07-19","1987-07-23","1987","Trawl, Acoustic",1987-07-21,"MATCH"
"121","Nahwitti_Lake",1987-07-22,"1987-07-20","1987-07-24","1987","Trawl, Acoustic",1987-07-21,"MATCH"
"21","Nimpkish_Lake",1987-08-10,"1987-08-08","1987-08-12","1987","Trawl, Acoustic",1987-08-10,"MATCH"
"21","Nimpkish_Lake",1987-08-11,"1987-08-09","1987-08-13","1987","Trawl, Acoustic",1987-08-10,"MATCH"
"21","Nimpkish_Lake",1987-08-12,"1987-08-10","1987-08-14","1987","Trawl, Acoustic",1987-08-10,"MATCH"
"21","Nimpkish_Lake",1987-09-11,"1987-09-09","1987-09-13","1987","Trawl, Acoustic",1987-09-12,"MATCH"
"21","Nimpkish_Lake",1987-09-12,"1987-09-10","1987-09-14","1987","Trawl, Acoustic",1987-09-12,"MATCH"
"21","Nimpkish_Lake",1987-09-13,"1987-09-11","1987-09-15","1987","Trawl, Acoustic",1987-09-12,"MATCH"
"59","Phillips_Lake",1987-08-09,"1987-08-07","1987-08-11","1987","Trawl, Acoustic",1987-08-09,"MATCH"
"59","Phillips_Lake",1987-08-10,"1987-08-08","1987-08-12","1987","Trawl, Acoustic",1987-08-09,"MATCH"
"122","Quatse_Lake",1987-07-20,"1987-07-18","1987-07-22","1987","Trawl, Acoustic",1987-07-20,"MATCH"
"122","Quatse_Lake",1987-07-21,"1987-07-19","1987-07-23","1987","Trawl, Acoustic",1987-07-20,"MATCH"
"24","Schoen_Lake",1987-10-22,"1987-10-20","1987-10-24","1987","Trawl, Acoustic",1987-10-22,"MATCH"
"24","Schoen_Lake",1987-10-23,"1987-10-21","1987-10-25","1987","Trawl, Acoustic",1987-10-22,"MATCH"
"2","Sproat_Lake",1987-09-01,"1987-08-30","1987-09-03","1987","Trawl, Acoustic",1987-09-01,"MATCH"
"2","Sproat_Lake",1987-09-02,"1987-08-31","1987-09-04","1987","Trawl, Acoustic",1987-09-01,"MATCH"
"2","Sproat_Lake",1987-09-03,"1987-09-01","1987-09-05","1987","Trawl, Acoustic",1987-09-01,"MATCH"
"2","Sproat_Lake",1987-12-08,"1987-12-06","1987-12-10","1987","Trawl, Acoustic",1987-12-08,"MATCH"
"2","Sproat_Lake",1988-01-27,"1988-01-25","1988-01-29","1987","Trawl, Acoustic",1988-01-27,"MATCH"
"2","Sproat_Lake",1988-01-28,"1988-01-26","1988-01-30","1987","Trawl, Acoustic",1988-01-27,"MATCH"
"23","Vernon_Lake",1987-07-15,"1987-07-13","1987-07-17","1987","Trawl, Acoustic",1987-07-14,"MATCH"
"22","Woss_Lake",1987-07-16,"1987-07-14","1987-07-18","1987","Trawl, Acoustic",1987-07-15,"MATCH"
"69","Yakoun_Lake",1987-08-01,"1987-07-30","1987-08-03","1987","Trawl, Acoustic",1987-07-31,"MATCH"
"69","Yakoun_Lake",1987-08-02,"1987-07-31","1987-08-04","1987","Trawl, Acoustic",1987-07-31,"MATCH"
"107","Cheewhat_Lake",1988-05-19,"1988-05-17","1988-05-21","1988","Trawl, Acoustic",1988-05-19,"MATCH"
"107","Cheewhat_Lake",1988-05-20,"1988-05-18","1988-05-22","1988","Trawl, Acoustic",1988-05-19,"MATCH"
"107","Cheewhat_Lake",1988-07-21,"1988-07-19","1988-07-23","1988","Trawl, Acoustic",1988-07-21,"MATCH"
"107","Cheewhat_Lake",1988-07-22,"1988-07-20","1988-07-24","1988","Trawl, Acoustic",1988-07-21,"MATCH"
"107","Cheewhat_Lake",1988-08-19,"1988-08-17","1988-08-21","1988","Trawl, Acoustic",1988-08-19,"MATCH"
"107","Cheewhat_Lake",1988-08-20,"1988-08-18","1988-08-22","1988","Trawl, Acoustic",1988-08-19,"MATCH"
"107","Cheewhat_Lake",1989-03-07,"1989-03-05","1989-03-09","1988","Trawl, Acoustic",1989-03-07,"MATCH"
"29","Devon_Lake",1988-07-31,"1988-07-29","1988-08-02","1988","Trawl, Acoustic",1988-07-30,"MATCH"
"181","Ellerslie_Lake",1988-08-31,"1988-08-29","1988-09-02","1988","Trawl, Acoustic",1988-08-31,"MATCH"
"181","Ellerslie_Lake",1988-09-01,"1988-08-30","1988-09-03","1988","Trawl, Acoustic",1988-08-31,"MATCH"
"181","Ellerslie_Lake",1988-09-02,"1988-08-31","1988-09-04","1988","Trawl, Acoustic",1988-08-31,"MATCH"
"1","Great_Central_Lake",1988-10-13,"1988-10-11","1988-10-15","1988","Trawl, Acoustic",1988-10-13,"MATCH"
"3","Henderson_Lake",1988-07-07,"1988-07-05","1988-07-09","1988","Trawl, Acoustic",1988-07-07,"MATCH"
"3","Henderson_Lake",1988-07-08,"1988-07-06","1988-07-10","1988","Trawl, Acoustic",1988-07-07,"MATCH"
"3","Henderson_Lake",1988-09-22,"1988-09-20","1988-09-24","1988","Trawl, Acoustic",1988-09-22,"MATCH"
"3","Henderson_Lake",1988-09-23,"1988-09-21","1988-09-25","1988","Trawl, Acoustic",1988-09-22,"MATCH"
"6","Hobiton_Lake",1988-06-02,"1988-05-31","1988-06-04","1988","Trawl, Acoustic",1988-06-01,"MATCH"
"6","Hobiton_Lake",1988-06-14,"1988-06-12","1988-06-16","1988","Trawl, Acoustic",1988-06-14,"MATCH"
"6","Hobiton_Lake",1988-06-15,"1988-06-13","1988-06-17","1988","Trawl, Acoustic",1988-06-14,"MATCH"
"6","Hobiton_Lake",1988-06-29,"1988-06-27","1988-07-01","1988","Trawl, Acoustic",1988-06-29,"MATCH"
"6","Hobiton_Lake",1988-06-30,"1988-06-28","1988-07-02","1988","Trawl, Acoustic",1988-06-29,"MATCH"
"6","Hobiton_Lake",1988-07-01,"1988-06-29","1988-07-03","1988","Trawl, Acoustic",1988-06-29,"MATCH"
"6","Hobiton_Lake",1988-07-09,"1988-07-07","1988-07-11","1988","Trawl, Acoustic",1988-07-09,"MATCH"
"6","Hobiton_Lake",1988-07-10,"1988-07-08","1988-07-12","1988","Trawl, Acoustic",1988-07-09,"MATCH"
"6","Hobiton_Lake",1988-07-22,"1988-07-20","1988-07-24","1988","Trawl, Acoustic",1988-07-22,"MATCH"
"6","Hobiton_Lake",1988-07-23,"1988-07-21","1988-07-25","1988","Trawl, Acoustic",1988-07-22,"MATCH"
"6","Hobiton_Lake",1988-08-18,"1988-08-16","1988-08-20","1988","Trawl, Acoustic",1988-08-18,"MATCH"
"6","Hobiton_Lake",1988-08-19,"1988-08-17","1988-08-21","1988","Trawl, Acoustic",1988-08-18,"MATCH"
"6","Hobiton_Lake",1989-03-06,"1989-03-04","1989-03-08","1988","Trawl, Acoustic",1989-03-06,"MATCH"
"6","Hobiton_Lake",1989-03-07,"1989-03-05","1989-03-09","1988","Trawl, Acoustic",1989-03-06,"MATCH"
"182","Ingram_Lake",1988-08-29,"1988-08-27","1988-08-31","1988","Trawl, Acoustic",1988-08-29,"MATCH"
"182","Ingram_Lake",1988-08-30,"1988-08-28","1988-09-01","1988","Trawl, Acoustic",1988-08-29,"MATCH"
"40","Kennedy_Lake_(Clay)",1988-05-31,"1988-05-29","1988-06-02","1988","Trawl, Acoustic",1988-05-31,"MATCH"
"40","Kennedy_Lake_(Clay)",1988-06-01,"1988-05-30","1988-06-03","1988","Trawl, Acoustic",1988-05-31,"MATCH"
"40","Kennedy_Lake_(Clay)",1988-07-20,"1988-07-18","1988-07-22","1988","Trawl, Acoustic",1988-07-20,"MATCH"
"40","Kennedy_Lake_(Clay)",1988-07-21,"1988-07-19","1988-07-23","1988","Trawl, Acoustic",1988-07-20,"MATCH"
"40","Kennedy_Lake_(Clay)",1988-10-18,"1988-10-16","1988-10-20","1988","Trawl, Acoustic",1988-10-18,"MATCH"
"40","Kennedy_Lake_(Clay)",1988-10-19,"1988-10-17","1988-10-21","1988","Trawl, Acoustic",1988-10-18,"MATCH"
"40","Kennedy_Lake_(Clay)",1988-10-20,"1988-10-18","1988-10-22","1988","Trawl, Acoustic",1988-10-18,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-02-26,"1989-02-24","1989-02-28","1988","Trawl, Acoustic",1989-02-26,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-02-27,"1989-02-25","1989-03-01","1988","Trawl, Acoustic",1989-02-26,"MATCH"
"180","Link_Lake",1988-09-02,"1988-08-31","1988-09-04","1988","Trawl, Acoustic",1988-09-02,"MATCH"
"180","Link_Lake",1988-09-03,"1988-09-01","1988-09-05","1988","Trawl, Acoustic",1988-09-02,"MATCH"
"180","Link_Lake",1988-09-04,"1988-09-02","1988-09-06","1988","Trawl, Acoustic",1988-09-02,"MATCH"
"111","Maggie_Lake",1988-07-06,"1988-07-04","1988-07-08","1988","Trawl, Acoustic",1988-07-06,"MATCH"
"111","Maggie_Lake",1988-08-18,"1988-08-16","1988-08-20","1988","Trawl, Acoustic",1988-08-17,"MATCH"
"44","Muriel_Lake",1988-05-28,"1988-05-26","1988-05-30","1988","Trawl, Acoustic",1988-05-29,"MATCH"
"44","Muriel_Lake",1988-05-29,"1988-05-27","1988-05-31","1988","Trawl, Acoustic",1988-05-29,"MATCH"
"44","Muriel_Lake",1988-07-17,"1988-07-15","1988-07-19","1988","Trawl, Acoustic",1988-07-17,"MATCH"
"44","Muriel_Lake",1988-07-18,"1988-07-16","1988-07-20","1988","Trawl, Acoustic",1988-07-17,"MATCH"
"44","Muriel_Lake",1988-10-27,"1988-10-25","1988-10-29","1988","Trawl, Acoustic",1988-10-26,"MATCH"
"44","Muriel_Lake",1988-10-28,"1988-10-26","1988-10-30","1988","Trawl, Acoustic",1988-10-26,"MATCH"
"44","Muriel_Lake",1989-02-22,"1989-02-20","1989-02-24","1988","Trawl, Acoustic",1989-02-22,"MATCH"
"44","Muriel_Lake",1989-02-23,"1989-02-21","1989-02-25","1988","Trawl, Acoustic",1989-02-22,"MATCH"
"153","Nahmint_Lake",1988-07-08,"1988-07-06","1988-07-10","1988","Trawl, Acoustic",1988-07-08,"MATCH"
"153","Nahmint_Lake",1988-07-09,"1988-07-07","1988-07-11","1988","Trawl, Acoustic",1988-07-08,"MATCH"
"121","Nahwitti_Lake",1988-08-09,"1988-08-07","1988-08-11","1988","Trawl, Acoustic",1988-08-08,"MATCH"
"21","Nimpkish_Lake",1988-07-15,"1988-07-13","1988-07-17","1988","Trawl, Acoustic",1988-07-14,"MATCH"
"21","Nimpkish_Lake",1988-07-16,"1988-07-14","1988-07-18","1988","Trawl, Acoustic",1988-07-14,"MATCH"
"122","Quatse_Lake",1988-09-17,"1988-09-15","1988-09-19","1988","Trawl, Acoustic",1988-09-17,"MATCH"
"122","Quatse_Lake",1988-09-18,"1988-09-16","1988-09-20","1988","Trawl, Acoustic",1988-09-17,"MATCH"
"24","Schoen_Lake",1988-09-19,"1988-09-17","1988-09-21","1988","Trawl, Acoustic",1988-09-19,"MATCH"
"24","Schoen_Lake",1988-09-20,"1988-09-18","1988-09-22","1988","Trawl, Acoustic",1988-09-19,"MATCH"
"23","Vernon_Lake",1988-07-13,"1988-07-11","1988-07-15","1988","Trawl, Acoustic",1988-07-12,"MATCH"
"22","Woss_Lake",1988-07-13,"1988-07-11","1988-07-15","1988","Trawl, Acoustic",1988-07-13,"MATCH"
"22","Woss_Lake",1988-07-14,"1988-07-12","1988-07-16","1988","Trawl, Acoustic",1988-07-13,"MATCH"
"69","Yakoun_Lake",1988-08-04,"1988-08-02","1988-08-06","1988","Trawl, Acoustic",1988-08-03,"MATCH"
"69","Yakoun_Lake",1988-08-05,"1988-08-03","1988-08-07","1988","Trawl, Acoustic",1988-08-03,"MATCH"
"107","Cheewhat_Lake",1989-05-31,"1989-05-29","1989-06-02","1989","Trawl, Acoustic",1989-05-30,"MATCH"
"107","Cheewhat_Lake",1989-07-02,"1989-06-30","1989-07-04","1989","Trawl, Acoustic",1989-07-01,"MATCH"
"107","Cheewhat_Lake",1989-07-29,"1989-07-27","1989-07-31","1989","Trawl, Acoustic",1989-07-28,"MATCH"
"107","Cheewhat_Lake",1989-09-20,"1989-09-18","1989-09-22","1989","Trawl, Acoustic",1989-09-20,"MATCH"
"107","Cheewhat_Lake",1989-09-20,"1989-09-18","1989-09-22","1989","Trawl, Acoustic",1989-09-21,"MATCH"
"107","Cheewhat_Lake",1989-09-21,"1989-09-19","1989-09-23","1989","Trawl, Acoustic",1989-09-20,"MATCH"
"107","Cheewhat_Lake",1989-09-21,"1989-09-19","1989-09-23","1989","Trawl, Acoustic",1989-09-21,"MATCH"
"107","Cheewhat_Lake",1989-10-26,"1989-10-24","1989-10-28","1989","Trawl, Acoustic",1989-10-26,"MATCH"
"107","Cheewhat_Lake",1989-10-27,"1989-10-25","1989-10-29","1989","Trawl, Acoustic",1989-10-26,"MATCH"
"107","Cheewhat_Lake",1990-02-21,"1990-02-19","1990-02-23","1989","Trawl, Acoustic",1990-02-21,"MATCH"
"107","Cheewhat_Lake",1990-02-22,"1990-02-20","1990-02-24","1989","Trawl, Acoustic",1990-02-21,"MATCH"
"1","Great_Central_Lake",1989-06-29,"1989-06-27","1989-07-01","1989","Trawl, Acoustic",1989-06-29,"MATCH"
"1","Great_Central_Lake",1989-06-30,"1989-06-28","1989-07-02","1989","Trawl, Acoustic",1989-06-29,"MATCH"
"1","Great_Central_Lake",1989-10-23,"1989-10-21","1989-10-25","1989","Trawl, Acoustic",1989-10-23,"MATCH"
"1","Great_Central_Lake",1989-10-24,"1989-10-22","1989-10-26","1989","Trawl, Acoustic",1989-10-23,"MATCH"
"1","Great_Central_Lake",1990-03-15,"1990-03-13","1990-03-17","1989","Trawl, Acoustic",1990-03-15,"MATCH"
"1","Great_Central_Lake",1990-03-16,"1990-03-14","1990-03-18","1989","Trawl, Acoustic",1990-03-15,"MATCH"
"3","Henderson_Lake",1989-06-22,"1989-06-20","1989-06-24","1989","Trawl, Acoustic",1989-06-21,"MATCH"
"3","Henderson_Lake",1989-10-01,"1989-09-29","1989-10-03","1989","Trawl, Acoustic",1989-10-01,"MATCH"
"3","Henderson_Lake",1989-10-02,"1989-09-30","1989-10-04","1989","Trawl, Acoustic",1989-10-01,"MATCH"
"3","Henderson_Lake",1990-02-23,"1990-02-21","1990-02-25","1989","Trawl, Acoustic",1990-02-23,"MATCH"
"3","Henderson_Lake",1990-02-24,"1990-02-22","1990-02-26","1989","Trawl, Acoustic",1990-02-23,"MATCH"
"6","Hobiton_Lake",1989-05-30,"1989-05-28","1989-06-01","1989","Trawl, Acoustic",1989-05-29,"MATCH"
"6","Hobiton_Lake",1989-06-23,"1989-06-21","1989-06-25","1989","Trawl, Acoustic",1989-06-23,"MATCH"
"6","Hobiton_Lake",1989-06-30,"1989-06-28","1989-07-02","1989","Trawl, Acoustic",1989-06-30,"MATCH"
"6","Hobiton_Lake",1989-07-01,"1989-06-29","1989-07-03","1989","Trawl, Acoustic",1989-06-30,"MATCH"
"6","Hobiton_Lake",1989-07-11,"1989-07-09","1989-07-13","1989","Trawl, Acoustic",1989-07-10,"MATCH"
"6","Hobiton_Lake",1989-09-01,"1989-08-30","1989-09-03","1989","Trawl, Acoustic",1989-08-31,"MATCH"
"6","Hobiton_Lake",1989-09-19,"1989-09-17","1989-09-21","1989","Trawl, Acoustic",1989-09-19,"MATCH"
"6","Hobiton_Lake",1989-09-19,"1989-09-17","1989-09-21","1989","Trawl, Acoustic",1989-09-21,"MATCH"
"6","Hobiton_Lake",1989-09-20,"1989-09-18","1989-09-22","1989","Trawl, Acoustic",1989-09-19,"MATCH"
"6","Hobiton_Lake",1989-09-20,"1989-09-18","1989-09-22","1989","Trawl, Acoustic",1989-09-21,"MATCH"
"6","Hobiton_Lake",1990-02-22,"1990-02-20","1990-02-24","1989","Trawl, Acoustic",1990-02-22,"MATCH"
"6","Hobiton_Lake",1990-02-23,"1990-02-21","1990-02-25","1989","Trawl, Acoustic",1990-02-22,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-06-03,"1989-06-01","1989-06-05","1989","Trawl, Acoustic",1989-06-03,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-06-04,"1989-06-02","1989-06-06","1989","Trawl, Acoustic",1989-06-03,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-09-29,"1989-09-27","1989-10-01","1989","Trawl, Acoustic",1989-09-28,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-09-29,"1989-09-27","1989-10-01","1989","Trawl, Acoustic",1989-09-29,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-09-29,"1989-09-27","1989-10-01","1989","Trawl, Acoustic",1989-09-30,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-09-30,"1989-09-28","1989-10-02","1989","Trawl, Acoustic",1989-09-28,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-09-30,"1989-09-28","1989-10-02","1989","Trawl, Acoustic",1989-09-29,"MATCH"
"40","Kennedy_Lake_(Clay)",1989-09-30,"1989-09-28","1989-10-02","1989","Trawl, Acoustic",1989-09-30,"MATCH"
"40","Kennedy_Lake_(Clay)",1990-02-17,"1990-02-15","1990-02-19","1989","Trawl, Acoustic",1990-02-17,"MATCH"
"40","Kennedy_Lake_(Clay)",1990-02-18,"1990-02-16","1990-02-20","1989","Trawl, Acoustic",1990-02-17,"MATCH"
"41","Kennedy_Lake_(Main)",1989-06-01,"1989-05-30","1989-06-03","1989","Trawl, Acoustic",1989-06-01,"MATCH"
"41","Kennedy_Lake_(Main)",1989-06-02,"1989-05-31","1989-06-04","1989","Trawl, Acoustic",1989-06-01,"MATCH"
"41","Kennedy_Lake_(Main)",1989-06-03,"1989-06-01","1989-06-05","1989","Trawl, Acoustic",1989-06-01,"MATCH"
"41","Kennedy_Lake_(Main)",1989-09-27,"1989-09-25","1989-09-29","1989","Trawl, Acoustic",1989-09-27,"MATCH"
"41","Kennedy_Lake_(Main)",1989-09-28,"1989-09-26","1989-09-30","1989","Trawl, Acoustic",1989-09-27,"MATCH"
"41","Kennedy_Lake_(Main)",1989-09-29,"1989-09-27","1989-10-01","1989","Trawl, Acoustic",1989-09-27,"MATCH"
"41","Kennedy_Lake_(Main)",1990-02-15,"1990-02-13","1990-02-17","1989","Trawl, Acoustic",1990-02-15,"MATCH"
"41","Kennedy_Lake_(Main)",1990-02-16,"1990-02-14","1990-02-18","1989","Trawl, Acoustic",1990-02-15,"MATCH"
"44","Muriel_Lake",1989-06-01,"1989-05-30","1989-06-03","1989","Trawl, Acoustic",1989-05-31,"MATCH"
"44","Muriel_Lake",1989-09-26,"1989-09-24","1989-09-28","1989","Trawl, Acoustic",1989-09-26,"MATCH"
"44","Muriel_Lake",1989-09-26,"1989-09-24","1989-09-28","1989","Trawl, Acoustic",1989-09-27,"MATCH"
"44","Muriel_Lake",1989-09-27,"1989-09-25","1989-09-29","1989","Trawl, Acoustic",1989-09-26,"MATCH"
"44","Muriel_Lake",1989-09-27,"1989-09-25","1989-09-29","1989","Trawl, Acoustic",1989-09-27,"MATCH"
"44","Muriel_Lake",1990-02-18,"1990-02-16","1990-02-20","1989","Trawl, Acoustic",1990-02-19,"MATCH"
"44","Muriel_Lake",1990-02-19,"1990-02-17","1990-02-21","1989","Trawl, Acoustic",1990-02-19,"MATCH"
"2","Sproat_Lake",1989-06-28,"1989-06-26","1989-06-30","1989","Trawl, Acoustic",1989-06-28,"MATCH"
"2","Sproat_Lake",1989-06-29,"1989-06-27","1989-07-01","1989","Trawl, Acoustic",1989-06-28,"MATCH"
"2","Sproat_Lake",1989-10-18,"1989-10-16","1989-10-20","1989","Trawl, Acoustic",1989-10-18,"MATCH"
"2","Sproat_Lake",1989-10-18,"1989-10-16","1989-10-20","1989","Trawl, Acoustic",1989-10-19,"MATCH"
"2","Sproat_Lake",1989-10-19,"1989-10-17","1989-10-21","1989","Trawl, Acoustic",1989-10-18,"MATCH"
"2","Sproat_Lake",1989-10-19,"1989-10-17","1989-10-21","1989","Trawl, Acoustic",1989-10-19,"MATCH"
"2","Sproat_Lake",1989-10-20,"1989-10-18","1989-10-22","1989","Trawl, Acoustic",1989-10-18,"MATCH"
"2","Sproat_Lake",1989-10-20,"1989-10-18","1989-10-22","1989","Trawl, Acoustic",1989-10-19,"MATCH"
"2","Sproat_Lake",1990-03-14,"1990-03-12","1990-03-16","1989","Trawl, Acoustic",1990-03-14,"MATCH"
"22","Woss_Lake",1989-04-24,"1989-04-22","1989-04-26","1989","Trawl, Acoustic",1989-04-24,"MATCH"
"22","Woss_Lake",1989-04-25,"1989-04-23","1989-04-27","1989","Trawl, Acoustic",1989-04-24,"MATCH"
"22","Woss_Lake",1989-08-06,"1989-08-04","1989-08-08","1989","Trawl, Acoustic",1989-08-07,"MATCH"
"22","Woss_Lake",1989-08-07,"1989-08-05","1989-08-09","1989","Trawl, Acoustic",1989-08-07,"MATCH"
"69","Yakoun_Lake",1989-05-12,"1989-05-10","1989-05-14","1989","Trawl, Acoustic",1989-05-11,"MATCH"
"69","Yakoun_Lake",1989-05-13,"1989-05-11","1989-05-15","1989","Trawl, Acoustic",1989-05-11,"MATCH"
"107","Cheewhat_Lake",1990-06-03,"1990-06-01","1990-06-05","1990","Trawl, Acoustic",1990-06-02,"MATCH"
"107","Cheewhat_Lake",1990-06-20,"1990-06-18","1990-06-22","1990","Trawl, Acoustic",1990-06-19,"MATCH"
"107","Cheewhat_Lake",1990-06-25,"1990-06-23","1990-06-27","1990","Trawl, Acoustic",1990-06-25,"MATCH"
"107","Cheewhat_Lake",1990-07-23,"1990-07-21","1990-07-25","1990","Trawl, Acoustic",1990-07-23,"MATCH"
"107","Cheewhat_Lake",1990-08-07,"1990-08-05","1990-08-09","1990","Trawl, Acoustic",1990-08-07,"MATCH"
"107","Cheewhat_Lake",1990-10-02,"1990-09-30","1990-10-04","1990","Trawl, Acoustic",1990-10-02,"MATCH"
"107","Cheewhat_Lake",1990-10-02,"1990-09-30","1990-10-04","1990","Trawl, Acoustic",1990-10-03,"MATCH"
"107","Cheewhat_Lake",1990-10-03,"1990-10-01","1990-10-05","1990","Trawl, Acoustic",1990-10-02,"MATCH"
"107","Cheewhat_Lake",1990-10-03,"1990-10-01","1990-10-05","1990","Trawl, Acoustic",1990-10-03,"MATCH"
"107","Cheewhat_Lake",1991-03-06,"1991-03-04","1991-03-08","1990","Trawl, Acoustic",1991-03-06,"MATCH"
"107","Cheewhat_Lake",1991-03-07,"1991-03-05","1991-03-09","1990","Trawl, Acoustic",1991-03-06,"MATCH"
"1","Great_Central_Lake",1990-06-13,"1990-06-11","1990-06-15","1990","Trawl, Acoustic",1990-06-13,"MATCH"
"1","Great_Central_Lake",1990-06-13,"1990-06-11","1990-06-15","1990","Trawl, Acoustic",1990-06-14,"MATCH"
"1","Great_Central_Lake",1990-06-14,"1990-06-12","1990-06-16","1990","Trawl, Acoustic",1990-06-13,"MATCH"
"1","Great_Central_Lake",1990-06-14,"1990-06-12","1990-06-16","1990","Trawl, Acoustic",1990-06-14,"MATCH"
"1","Great_Central_Lake",1990-10-17,"1990-10-15","1990-10-19","1990","Trawl, Acoustic",1990-10-15,"MATCH"
"1","Great_Central_Lake",1990-10-17,"1990-10-15","1990-10-19","1990","Trawl, Acoustic",1990-10-16,"MATCH"
"1","Great_Central_Lake",1990-10-17,"1990-10-15","1990-10-19","1990","Trawl, Acoustic",1990-10-18,"MATCH"
"1","Great_Central_Lake",1991-03-05,"1991-03-03","1991-03-07","1990","Trawl, Acoustic",1991-03-07,"MATCH"
"3","Henderson_Lake",1990-06-20,"1990-06-18","1990-06-22","1990","Trawl, Acoustic",1990-06-20,"MATCH"
"3","Henderson_Lake",1990-06-21,"1990-06-19","1990-06-23","1990","Trawl, Acoustic",1990-06-20,"MATCH"
"3","Henderson_Lake",1990-10-05,"1990-10-03","1990-10-07","1990","Trawl, Acoustic",1990-10-05,"MATCH"
"3","Henderson_Lake",1990-10-06,"1990-10-04","1990-10-08","1990","Trawl, Acoustic",1990-10-05,"MATCH"
"6","Hobiton_Lake",1990-06-19,"1990-06-17","1990-06-21","1990","Trawl, Acoustic",1990-06-18,"MATCH"
"6","Hobiton_Lake",1990-06-26,"1990-06-24","1990-06-28","1990","Trawl, Acoustic",1990-06-27,"MATCH"
"6","Hobiton_Lake",1990-07-22,"1990-07-20","1990-07-24","1990","Trawl, Acoustic",1990-07-22,"MATCH"
"6","Hobiton_Lake",1990-08-06,"1990-08-04","1990-08-08","1990","Trawl, Acoustic",1990-08-06,"MATCH"
"6","Hobiton_Lake",1990-10-04,"1990-10-02","1990-10-06","1990","Trawl, Acoustic",1990-10-04,"MATCH"
"6","Hobiton_Lake",1990-10-05,"1990-10-03","1990-10-07","1990","Trawl, Acoustic",1990-10-04,"MATCH"
"40","Kennedy_Lake_(Clay)",1990-05-28,"1990-05-26","1990-05-30","1990","Trawl, Acoustic",1990-05-27,"MATCH"
"40","Kennedy_Lake_(Clay)",1990-05-29,"1990-05-27","1990-05-31","1990","Trawl, Acoustic",1990-05-27,"MATCH"
"40","Kennedy_Lake_(Clay)",1990-09-09,"1990-09-07","1990-09-11","1990","Trawl, Acoustic",1990-09-09,"MATCH"
"40","Kennedy_Lake_(Clay)",1990-09-10,"1990-09-08","1990-09-12","1990","Trawl, Acoustic",1990-09-09,"MATCH"
"40","Kennedy_Lake_(Clay)",1991-02-17,"1991-02-15","1991-02-19","1990","Trawl, Acoustic",1991-02-17,"MATCH"
"40","Kennedy_Lake_(Clay)",1991-02-18,"1991-02-16","1991-02-20","1990","Trawl, Acoustic",1991-02-17,"MATCH"
"41","Kennedy_Lake_(Main)",1990-05-29,"1990-05-27","1990-05-31","1990","Trawl, Acoustic",1990-05-29,"MATCH"
"41","Kennedy_Lake_(Main)",1990-05-30,"1990-05-28","1990-06-01","1990","Trawl, Acoustic",1990-05-29,"MATCH"
"41","Kennedy_Lake_(Main)",1990-05-31,"1990-05-29","1990-06-02","1990","Trawl, Acoustic",1990-05-29,"MATCH"
"41","Kennedy_Lake_(Main)",1990-07-19,"1990-07-17","1990-07-21","1990","Trawl, Acoustic",1990-07-19,"MATCH"
"41","Kennedy_Lake_(Main)",1990-07-20,"1990-07-18","1990-07-22","1990","Trawl, Acoustic",1990-07-19,"MATCH"
"41","Kennedy_Lake_(Main)",1990-09-07,"1990-09-05","1990-09-09","1990","Trawl, Acoustic",1990-09-07,"MATCH"
"41","Kennedy_Lake_(Main)",1990-09-08,"1990-09-06","1990-09-10","1990","Trawl, Acoustic",1990-09-07,"MATCH"
"41","Kennedy_Lake_(Main)",1990-09-09,"1990-09-07","1990-09-11","1990","Trawl, Acoustic",1990-09-07,"MATCH"
"41","Kennedy_Lake_(Main)",1991-02-15,"1991-02-13","1991-02-17","1990","Trawl, Acoustic",1991-02-15,"MATCH"
"41","Kennedy_Lake_(Main)",1991-02-16,"1991-02-14","1991-02-18","1990","Trawl, Acoustic",1991-02-15,"MATCH"
"41","Kennedy_Lake_(Main)",1991-02-17,"1991-02-15","1991-02-19","1990","Trawl, Acoustic",1991-02-15,"MATCH"
"801","Long_Lake_(A)",1990-06-23,"1990-06-21","1990-06-25","1990","Trawl, Acoustic",1990-06-22,"MATCH"
